,ftm-per-100-possessions2,ftm-per-100-possessions,ST/Pos,ST/Pos2,Margin2,Margin,Last 102,TS%M2,Last 10,FG%M2,TS%M,BL%2,FG%M,BL%,CGWin%2,CGWin%,Ind,SOS2,SOS,TOM2,TOM,Team1Win
617,20.427,20.245,0.095,0.07200000000000001,13.0,10.3,17.9,0.194,18.3,0.067,0.133,0.041,0.068,0.07400000000000001,0.6,0.75,617,62,35,-0.014,0.004,1
618,20.014,19.513,0.08800000000000001,0.092,13.8,9.2,23.4,0.188,23.3,0.08199999999999999,0.106,0.106,0.016,0.052000000000000005,0.75,0.4,618,44,26,0.028,0.052000000000000005,0
619,21.379,22.253,0.08800000000000001,0.094,13.4,7.9,24.9,0.064,13.5,0.053,0.077,0.058,0.034,0.052000000000000005,0.75,0.6,619,14,13,0.023,0.049,0
620,16.886,23.817,0.079,0.078,15.0,14.6,20.1,0.217,16.6,0.1,0.115,0.081,0.054000000000000006,0.087,0.833,0.4,620,106,23,0.008,0.037000000000000005,1
621,23.023000000000003,23.754,0.104,0.108,6.9,11.7,7.7,0.01,19.3,0.014,0.117,0.069,0.042,0.081,0.5,0.375,621,47,8,0.055,0.044,0
622,22.59,22.796,0.086,0.094,23.4,3.3,26.0,0.329,6.7,0.15,0.003,0.076,0.002,0.047,1.0,0.667,622,102,16,0.019,-0.008,0
623,20.245,20.014,0.092,0.095,10.3,13.8,18.3,0.133,23.4,0.068,0.188,0.07400000000000001,0.08199999999999999,0.106,0.75,0.75,623,35,44,0.004,0.028,1
624,23.817,21.379,0.094,0.079,14.6,13.4,16.6,0.115,24.9,0.054000000000000006,0.064,0.087,0.053,0.058,0.4,0.75,624,23,14,0.037000000000000005,0.023,1
625,22.59,23.023000000000003,0.108,0.094,23.4,6.9,26.0,0.329,7.7,0.15,0.01,0.076,0.014,0.069,1.0,0.5,625,102,47,0.019,0.055,0
626,20.014,21.379,0.094,0.092,13.8,13.4,23.4,0.188,24.9,0.08199999999999999,0.064,0.106,0.053,0.058,0.75,0.75,626,44,14,0.028,0.023,1
627,21.379,22.59,0.094,0.094,13.4,23.4,24.9,0.064,26.0,0.053,0.329,0.058,0.15,0.076,0.75,1.0,627,14,102,0.023,0.019,0
628,16.104,16.101,0.105,0.109,14.2,1.5,20.3,0.168,0.8,0.086,-0.006999999999999999,0.07400000000000001,-0.009000000000000001,0.045,0.833,0.857,628,5,253,0.067,0.038,1
629,19.936,16.447,0.073,0.114,4.5,8.8,12.9,0.064,10.7,0.043,0.153,0.056,0.058,0.038,0.778,0.429,629,29,27,0.042,0.004,0
630,16.646,24.564,0.079,0.07200000000000001,8.9,6.4,11.9,0.13699999999999998,19.6,0.046,0.101,0.035,0.064,0.081,0.5,0.667,630,80,13,0.017,-0.015,1
631,22.683000000000003,17.736,0.081,0.07,9.7,8.2,15.2,0.14300000000000002,9.7,0.07400000000000001,0.079,0.078,0.046,0.07200000000000001,0.5710000000000001,0.625,631,60,117,-0.009000000000000001,0.016,1
632,16.166,17.949,0.099,0.093,6.1,9.7,11.0,0.062,11.9,0.034,0.203,0.069,0.093,0.043,0.889,0.5,632,42,110,0.024,0.012,1
633,20.444000000000006,22.302,0.09,0.092,5.2,7.8,2.5,0.026,13.4,0.018000000000000002,0.078,0.041,0.029,0.08199999999999999,0.636,0.667,633,201,8,0.024,0.025,1
634,22.457,18.338,0.08800000000000001,0.086,10.2,3.5,9.9,0.12,11.4,0.038,0.033,0.067,0.016,0.083,0.429,0.5379999999999999,634,78,7,0.042,0.012,0
635,21.385,17.332,0.102,0.107,17.3,6.7,19.2,0.16899999999999998,6.6,0.083,0.103,0.101,0.067,0.08,0.6,0.375,635,44,166,0.049,0.039,0
636,19.936,16.101,0.105,0.114,4.5,1.5,12.9,0.064,0.8,0.043,-0.006999999999999999,0.056,-0.009000000000000001,0.045,0.778,0.857,636,29,253,0.042,0.038,0
637,17.736,24.564,0.079,0.081,8.2,6.4,9.7,0.079,19.6,0.046,0.101,0.07200000000000001,0.064,0.081,0.625,0.667,637,117,13,0.016,-0.015,1
638,22.302,17.949,0.099,0.09,7.8,9.7,13.4,0.078,11.9,0.029,0.203,0.08199999999999999,0.093,0.043,0.667,0.5,638,8,110,0.025,0.012,1
639,22.457,21.385,0.107,0.086,10.2,17.3,9.9,0.12,19.2,0.038,0.16899999999999998,0.067,0.083,0.101,0.429,0.6,639,78,44,0.042,0.049,0
640,24.564,19.936,0.114,0.079,6.4,4.5,19.6,0.101,12.9,0.064,0.064,0.081,0.043,0.056,0.667,0.778,640,13,29,-0.015,0.042,1
641,17.949,22.457,0.086,0.099,9.7,10.2,11.9,0.203,9.9,0.093,0.12,0.043,0.038,0.067,0.5,0.429,641,110,78,0.012,0.042,0
642,17.949,19.936,0.114,0.099,9.7,4.5,11.9,0.203,12.9,0.093,0.064,0.043,0.043,0.056,0.5,0.778,642,110,29,0.012,0.042,0
643,24.341,25.282,0.079,0.075,-2.1,9.8,-4.5,0.022,16.6,-0.013,0.141,0.061,0.06,0.047,0.333,0.9,643,290,19,-0.012,-0.015,1
644,21.831,20.802,0.08900000000000001,0.073,5.2,7.3,11.4,0.157,7.7,0.048,0.084,0.07,0.053,0.083,0.455,0.5,644,39,38,-0.046,0.014,1
645,18.922,22.27,0.065,0.087,9.1,7.7,13.8,0.116,9.9,0.07,0.108,0.07,0.021,0.035,0.5,1.0,645,32,114,0.006999999999999999,0.004,0
646,19.177,15.534,0.107,0.08900000000000001,17.4,8.8,17.9,0.193,8.9,0.098,0.045,0.063,0.029,0.075,0.5,0.667,646,70,164,0.013,0.018000000000000002,0
647,19.759,20.93,0.086,0.092,12.5,8.6,22.1,0.125,13.6,0.069,0.063,0.058,0.037000000000000005,0.054000000000000006,0.667,0.333,647,62,85,0.016,0.023,0
648,17.086,22.511,0.107,0.092,10.1,9.3,23.5,0.091,5.3,0.034,0.05,0.057,0.045,0.062,0.4,0.667,648,15,182,0.055,0.036000000000000004,0
649,17.715999999999994,21.856,0.095,0.078,5.2,1.0,12.6,0.083,9.5,0.054000000000000006,-0.004,0.095,-0.001,0.064,0.444,0.917,649,16,31,-0.032,0.013,0
650,18.441,22.693,0.08,0.077,8.9,2.4,21.7,0.059,1.5,0.038,0.015,0.068,-0.001,0.048,0.545,0.667,650,1,221,-0.006,-0.003,0
651,20.802,25.282,0.079,0.08900000000000001,7.3,9.8,7.7,0.084,16.6,0.053,0.141,0.083,0.06,0.047,0.5,0.9,651,38,19,0.014,-0.015,0
652,18.922,19.177,0.08900000000000001,0.087,9.1,17.4,13.8,0.116,17.9,0.07,0.193,0.07,0.098,0.063,0.5,0.5,652,32,70,0.006999999999999999,0.013,1
653,17.086,19.759,0.092,0.092,10.1,12.5,23.5,0.091,22.1,0.034,0.125,0.057,0.069,0.058,0.4,0.667,653,15,62,0.055,0.016,0
654,17.715999999999994,18.441,0.077,0.078,5.2,8.9,12.6,0.083,21.7,0.054000000000000006,0.059,0.095,0.038,0.068,0.444,0.545,654,16,1,-0.032,-0.006,0
655,20.802,19.177,0.08900000000000001,0.08900000000000001,7.3,17.4,7.7,0.084,17.9,0.053,0.193,0.083,0.098,0.063,0.5,0.5,655,38,70,0.014,0.013,0
656,17.086,17.715999999999994,0.078,0.092,10.1,5.2,23.5,0.091,12.6,0.034,0.083,0.057,0.054000000000000006,0.095,0.4,0.444,656,15,16,0.055,-0.032,0
657,20.802,17.086,0.092,0.08900000000000001,7.3,10.1,7.7,0.084,23.5,0.053,0.091,0.083,0.034,0.057,0.5,0.4,657,38,15,0.014,0.055,1
658,19.321,19.078,0.096,0.092,16.2,2.1,24.2,0.196,-0.2,0.07,-0.008,0.066,-0.004,0.055,0.5,0.5,658,6,244,0.038,0.017,0
659,20.403,21.493,0.08900000000000001,0.08,8.0,2.4,13.4,0.145,11.5,0.073,0.078,0.038,0.045,0.093,0.833,0.5,659,36,24,0.015,-0.013,1
660,22.192,21.297,0.111,0.095,11.3,10.6,9.3,0.158,17.6,0.063,0.006,0.053,0.009000000000000001,0.099,0.0,0.5710000000000001,660,161,4,0.009000000000000001,0.07200000000000001,1
661,21.654,19.926,0.084,0.065,11.7,4.5,15.7,0.112,6.4,0.059,0.121,0.068,0.024,0.08800000000000001,0.375,0.5,661,45,147,0.0,0.011,1
662,24.391,20.035,0.097,0.096,6.9,6.6,9.3,0.071,14.9,0.035,0.033,0.064,0.005,0.08199999999999999,0.889,0.25,662,83,14,0.04,0.056,1
663,22.218000000000004,22.089,0.127,0.105,10.5,9.8,16.6,0.105,10.6,0.061,0.049,0.075,0.046,0.058,0.625,0.667,663,11,277,0.037000000000000005,0.053,0
664,20.979,17.168,0.092,0.085,5.6,6.3,14.5,0.045,13.4,0.049,0.022,0.08,0.022,0.053,0.875,0.5710000000000001,664,26,17,0.041,0.041,1
665,21.491,24.314,0.08900000000000001,0.083,15.5,1.0,14.3,0.235,2.5,0.087,0.077,0.084,0.05,0.057,0.545,0.727,665,12,194,0.02,-0.021,0
666,19.321,21.493,0.08900000000000001,0.092,16.2,2.4,24.2,0.196,11.5,0.07,0.078,0.066,0.045,0.093,0.5,0.5,666,6,24,0.038,-0.013,0
667,19.926,21.297,0.111,0.084,4.5,10.6,6.4,0.121,17.6,0.024,0.006,0.08800000000000001,0.009000000000000001,0.099,0.5,0.5710000000000001,667,147,4,0.011,0.07200000000000001,1
668,22.218000000000004,20.035,0.097,0.105,10.5,6.6,16.6,0.105,14.9,0.061,0.033,0.075,0.005,0.08199999999999999,0.625,0.25,668,11,14,0.037000000000000005,0.056,0
669,21.491,17.168,0.092,0.083,15.5,6.3,14.3,0.235,13.4,0.087,0.022,0.084,0.022,0.053,0.545,0.5710000000000001,669,12,17,0.02,0.041,0
670,19.321,21.297,0.111,0.092,16.2,10.6,24.2,0.196,17.6,0.07,0.006,0.066,0.009000000000000001,0.099,0.5,0.5710000000000001,670,6,4,0.038,0.07200000000000001,0
671,21.491,22.218000000000004,0.105,0.083,15.5,10.5,14.3,0.235,16.6,0.087,0.105,0.084,0.061,0.075,0.545,0.625,671,12,11,0.02,0.037000000000000005,1
672,22.218000000000004,19.321,0.092,0.105,10.5,16.2,16.6,0.105,24.2,0.061,0.196,0.075,0.07,0.066,0.625,0.5,672,11,6,0.037000000000000005,0.038,1
673,17.675,16.160999999999998,0.092,0.08,6.1,10.6,7.1,0.086,19.7,0.037000000000000005,0.16899999999999998,0.047,0.076,0.068,0.778,0.8,673,157,3,0.005,0.018000000000000002,1
674,19.994,20.477,0.086,0.101,6.8,5.7,14.8,0.034,12.8,0.005,0.051,0.064,0.032,0.058,0.444,0.444,674,53,23,0.038,0.0,1
675,25.428,22.658,0.078,0.099,10.1,5.4,13.2,0.061,7.4,0.014,0.059,0.094,0.022,0.065,0.5,0.667,675,43,162,0.04,0.031,0
676,19.82,24.006,0.107,0.09,7.1,3.0,14.9,0.071,10.3,0.04,0.025,0.061,0.022,0.064,0.333,0.444,676,18,49,-0.002,0.005,1
677,21.857,23.932,0.075,0.058,16.2,8.3,18.3,0.284,9.5,0.138,0.127,0.121,0.049,0.073,1.0,0.6,677,20,120,-0.046,0.0,0
678,20.222,18.185,0.106,0.084,3.5,8.3,6.1,0.071,10.2,0.019,-0.002,0.07,0.008,0.066,0.625,0.556,678,10,76,-0.002,0.073,1
679,18.354,20.859,0.103,0.092,3.7,15.1,2.1,0.057,23.6,0.004,0.193,0.05,0.092,0.083,0.5710000000000001,0.14300000000000002,679,140,2,0.028,-0.008,1
680,20.477,16.160999999999998,0.092,0.086,5.7,10.6,12.8,0.051,19.7,0.032,0.16899999999999998,0.058,0.076,0.068,0.444,0.8,680,23,3,0.0,0.018000000000000002,1
681,25.428,20.516,0.08199999999999999,0.099,10.1,7.5,13.2,0.061,13.9,0.014,0.118,0.094,0.043,0.084,0.5,0.667,681,43,25,0.04,-0.002,1
682,24.006,21.857,0.058,0.107,3.0,16.2,10.3,0.025,18.3,0.022,0.284,0.064,0.138,0.121,0.444,1.0,682,49,20,0.005,-0.046,0
683,18.185,20.859,0.103,0.106,8.3,15.1,10.2,-0.002,23.6,0.008,0.193,0.066,0.092,0.083,0.556,0.14300000000000002,683,76,2,0.073,-0.008,1
684,20.516,16.160999999999998,0.092,0.08199999999999999,7.5,10.6,13.9,0.118,19.7,0.043,0.16899999999999998,0.084,0.076,0.068,0.667,0.8,684,25,3,-0.002,0.018000000000000002,1
685,20.859,24.006,0.107,0.103,15.1,3.0,23.6,0.193,10.3,0.092,0.025,0.083,0.022,0.064,0.14300000000000002,0.444,685,2,49,-0.008,0.005,0
686,20.859,16.160999999999998,0.092,0.103,15.1,10.6,23.6,0.193,19.7,0.092,0.16899999999999998,0.083,0.076,0.068,0.14300000000000002,0.8,686,2,3,-0.008,0.018000000000000002,1
687,17.949,17.086,0.092,0.099,9.7,10.1,11.9,0.203,23.5,0.093,0.091,0.043,0.034,0.057,0.5,0.4,687,110,15,0.012,0.055,1
688,16.160999999999998,19.321,0.092,0.092,10.6,16.2,19.7,0.16899999999999998,24.2,0.076,0.196,0.068,0.07,0.066,0.8,0.5,688,3,6,0.018000000000000002,0.038,1
689,19.321,17.086,0.092,0.092,16.2,10.1,24.2,0.196,23.5,0.07,0.091,0.066,0.034,0.057,0.5,0.4,689,6,15,0.038,0.055,0
690,19.366,19.872,0.07,0.12,14.9,-1.9,19.9,0.17,-0.4,0.08,0.02,0.11,-0.02,0.04,0.636,0.667,690,6,165,-0.02,0.01,0
691,22.653,19.917,0.11,0.08,7.8,9.1,15.6,0.15,13.4,0.07,0.11,0.08,0.05,0.08,0.444,0.625,691,71,98,0.0,-0.03,0
692,19.383,17.045,0.09,0.11,6.9,9.2,15.7,0.08,7.7,0.03,0.14,0.09,0.05,0.05,0.333,0.667,692,30,204,0.0,-0.03,1
693,19.643,19.948,0.1,0.1,2.8,11.5,8.2,-0.03,18.1,0.01,0.14,0.07,0.06,0.04,0.5379999999999999,0.4,693,95,37,0.0,-0.04,1
694,17.526,20.162,0.06,0.09,11.7,5.9,15.3,0.17,12.2,0.07,0.12,0.06,0.05,0.08,0.8,0.556,694,147,24,-0.01,0.05,1
695,17.918,23.38,0.12,0.08,6.8,7.3,6.4,0.14,13.6,0.08,0.05,0.07,0.03,0.07,0.6,0.7140000000000001,695,152,39,0.03,-0.02,1
696,22.168000000000006,22.978,0.07,0.06,6.2,1.2,11.1,0.1,11.8,0.03,-0.01,0.05,0.0,0.07,0.4,0.636,696,10,13,0.01,0.0,1
697,19.833,20.639,0.07,0.08,0.8,12.6,5.2,0.03,23.0,0.02,0.23,0.07,0.1,0.09,0.583,0.375,697,226,1,0.0,0.03,1
698,19.366,22.653,0.08,0.12,14.9,7.8,19.9,0.17,15.6,0.08,0.15,0.11,0.07,0.08,0.636,0.444,698,6,71,-0.02,0.0,0
699,19.948,17.045,0.09,0.1,11.5,9.2,18.1,0.14,7.7,0.06,0.14,0.04,0.05,0.05,0.4,0.667,699,37,204,-0.04,-0.03,0
700,23.38,20.162,0.06,0.12,7.3,5.9,13.6,0.05,12.2,0.03,0.12,0.07,0.05,0.08,0.7140000000000001,0.556,700,39,24,-0.02,0.05,0
701,22.978,20.639,0.07,0.07,1.2,12.6,11.8,-0.01,23.0,0.0,0.23,0.07,0.1,0.09,0.636,0.375,701,13,1,0.0,0.03,1
702,19.366,19.948,0.1,0.12,14.9,11.5,19.9,0.17,18.1,0.08,0.14,0.11,0.06,0.04,0.636,0.4,702,6,37,-0.02,-0.04,0
703,20.639,23.38,0.12,0.07,12.6,7.3,23.0,0.23,13.6,0.1,0.05,0.09,0.03,0.07,0.375,0.7140000000000001,703,1,39,0.03,-0.02,0
704,20.639,19.366,0.12,0.07,12.6,14.9,23.0,0.23,19.9,0.1,0.17,0.09,0.08,0.11,0.375,0.636,704,1,6,0.03,-0.02,0
705,20.448,22.218000000000004,0.1,0.1,1.2,22.8,1.6,0.06,24.1,0.02,0.29,0.07,0.14,0.09,0.5710000000000001,0.667,705,318,74,0.0,-0.04,1
706,20.358,18.5,0.09,0.12,3.6,4.1,12.2,0.02,10.0,0.02,0.03,0.09,0.02,0.09,1.0,0.5,706,33,27,-0.05,0.01,1
707,21.078000000000007,20.42,0.1,0.07,7.8,12.1,12.7,0.15,13.4,0.05,0.16,0.07,0.07,0.07,0.7,0.8,707,59,193,0.03,-0.02,1
708,21.82,21.74,0.1,0.08,9.1,7.7,5.4,0.09,18.8,0.03,0.06,0.07,0.04,0.08,1.0,0.7140000000000001,708,220,19,-0.02,-0.01,1
709,19.17,23.371,0.08,0.1,12.9,4.2,14.7,0.1,10.5,0.04,0.03,0.06,0.03,0.05,0.667,0.6,709,100,70,-0.04,0.0,0
710,18.974,19.332,0.11,0.08,7.1,13.3,2.2,0.08,25.7,0.04,0.18,0.07,0.1,0.09,0.556,0.6,710,254,22,-0.01,-0.05,1
711,23.495,18.06,0.11,0.09,13.3,4.2,11.8,0.13,13.7,0.05,0.03,0.07,0.0,0.07,0.667,0.364,711,121,15,-0.04,-0.05,1
712,17.785999999999994,16.47,0.09,0.09,6.5,11.3,2.2,0.08,22.5,0.05,0.15,0.05,0.05,0.07,0.625,0.667,712,263,17,-0.02,-0.04,1
713,18.5,22.218000000000004,0.1,0.09,4.1,22.8,10.0,0.03,24.1,0.02,0.29,0.09,0.14,0.09,0.5,0.667,713,27,74,0.01,-0.04,1
714,20.42,21.74,0.1,0.1,12.1,7.7,13.4,0.16,18.8,0.07,0.06,0.07,0.04,0.08,0.8,0.7140000000000001,714,193,19,-0.02,-0.01,1
715,19.17,19.332,0.11,0.1,12.9,13.3,14.7,0.1,25.7,0.04,0.18,0.06,0.1,0.09,0.667,0.6,715,100,22,-0.04,-0.05,1
716,16.47,18.06,0.11,0.09,11.3,4.2,22.5,0.15,13.7,0.05,0.03,0.07,0.0,0.07,0.667,0.364,716,17,15,-0.04,-0.05,0
717,22.218000000000004,21.74,0.1,0.1,22.8,7.7,24.1,0.29,18.8,0.14,0.06,0.09,0.04,0.08,0.667,0.7140000000000001,717,74,19,-0.04,-0.01,0
718,16.47,19.332,0.11,0.09,11.3,13.3,22.5,0.15,25.7,0.05,0.18,0.07,0.1,0.09,0.667,0.6,718,17,22,-0.04,-0.05,1
719,22.218000000000004,19.332,0.11,0.1,22.8,13.3,24.1,0.29,25.7,0.14,0.18,0.09,0.1,0.09,0.667,0.6,719,74,22,-0.04,-0.05,1
720,21.102,18.706,0.09,0.09,1.8,15.3,2.8,0.09,22.5,0.05,0.21,0.04,0.09,0.08,0.75,0.857,720,205,11,-0.01,-0.03,1
721,17.803,19.573,0.1,0.08,3.1,4.2,14.2,0.07,8.6,0.04,0.05,0.05,0.02,0.06,0.5710000000000001,0.5,721,7,50,0.0,-0.02,0
722,17.55,15.015,0.08,0.11,7.8,6.9,23.7,0.1,12.9,0.05,0.1,0.08,0.05,0.07,0.25,0.6,722,66,4,-0.03,-0.03,0
723,17.015,17.232,0.08,0.11,6.2,8.0,16.5,0.02,13.3,0.01,0.12,0.04,0.07,0.07,0.667,1.0,723,32,213,-0.05,0.01,1
724,20.937,18.449,0.09,0.08,6.4,8.2,10.1,0.07,12.8,0.0,0.09,0.05,0.03,0.05,0.556,0.0,724,52,77,-0.01,0.0,0
725,18.756,16.498,0.08,0.09,9.4,4.9,22.1,0.07,1.9,0.04,0.02,0.07,0.02,0.09,0.5,0.7140000000000001,725,3,235,-0.03,-0.01,0
726,24.836,22.753,0.09,0.08,4.4,9.0,7.9,0.06,11.1,0.01,0.03,0.05,0.02,0.08,0.625,0.846,726,25,65,-0.01,-0.05,0
727,21.163,17.18,0.09,0.08,11.4,5.1,18.1,0.15,6.8,0.08,0.1,0.09,0.04,0.06,0.625,0.75,727,31,225,-0.02,0.02,0
728,18.706,17.803,0.08,0.09,15.3,3.1,22.5,0.21,14.2,0.09,0.07,0.08,0.04,0.05,0.857,0.5710000000000001,728,11,7,-0.03,0.0,0
729,17.55,17.232,0.08,0.11,7.8,8.0,23.7,0.1,13.3,0.05,0.12,0.08,0.07,0.07,0.25,1.0,729,66,213,-0.03,0.01,0
730,20.937,18.756,0.09,0.08,6.4,9.4,10.1,0.07,22.1,0.0,0.07,0.05,0.04,0.07,0.556,0.5,730,52,3,-0.01,-0.03,1
731,21.163,24.836,0.08,0.08,11.4,4.4,18.1,0.15,7.9,0.08,0.06,0.09,0.01,0.05,0.625,0.625,731,31,25,-0.02,-0.01,0
732,18.706,17.55,0.11,0.09,15.3,7.8,22.5,0.21,23.7,0.09,0.1,0.08,0.05,0.08,0.857,0.25,732,11,66,-0.03,-0.03,0
733,18.756,21.163,0.08,0.09,9.4,11.4,22.1,0.07,18.1,0.04,0.15,0.07,0.08,0.09,0.5,0.625,733,3,31,-0.03,-0.02,0
734,18.756,18.706,0.09,0.09,9.4,15.3,22.1,0.07,22.5,0.04,0.21,0.07,0.09,0.08,0.5,0.857,734,3,11,-0.03,-0.03,1
735,22.095,18.958,0.13,0.08,11.1,5.0,13.3,0.14,7.6,0.08,0.08,0.07,0.04,0.1,0.5710000000000001,0.75,735,115,64,0.01,-0.04,1
736,20.008,18.766,0.13,0.08,12.4,9.9,11.7,0.08,23.7,0.04,0.04,0.05,0.01,0.09,0.727,0.583,736,270,20,-0.01,-0.08,1
737,18.727,20.47,0.09,0.09,5.6,4.6,14.6,0.1,6.5,0.06,0.09,0.06,0.02,0.04,0.8,0.375,737,2,111,0.01,0.0,0
738,18.427,19.971,0.09,0.1,8.8,2.9,13.2,0.13,9.3,0.06,0.04,0.08,0.01,0.04,0.364,0.833,738,28,14,-0.03,0.01,1
739,18.515,19.206,0.09,0.11,1.8,14.3,4.3,0.05,20.7,0.03,0.16,0.08,0.08,0.08,0.818,0.5710000000000001,739,122,76,-0.05,-0.02,1
740,19.924,16.977,0.09,0.1,1.9,13.1,11.4,0.0,18.1,0.01,0.13,0.07,0.05,0.05,0.529,1.0,740,38,94,-0.02,-0.03,1
741,19.813,24.893,0.09,0.12,5.4,11.1,1.9,0.03,17.9,0.01,0.15,0.05,0.08,0.08,0.625,0.556,741,347,18,-0.06,0.01,1
742,18.958,19.362,0.09,0.13,5.0,12.6,7.6,0.08,21.5,0.04,0.09,0.1,0.05,0.05,0.75,0.5,742,64,5,-0.04,-0.01,1
743,18.766,18.727,0.09,0.13,9.9,5.6,23.7,0.04,14.6,0.01,0.1,0.09,0.06,0.06,0.583,0.8,743,20,2,-0.08,0.01,0
744,19.206,19.971,0.09,0.09,14.3,2.9,20.7,0.16,9.3,0.08,0.04,0.08,0.01,0.04,0.5710000000000001,0.833,744,76,14,-0.02,0.01,0
745,16.977,24.893,0.09,0.09,13.1,11.1,18.1,0.13,17.9,0.05,0.15,0.05,0.08,0.08,1.0,0.556,745,94,18,-0.03,0.01,1
746,18.766,19.362,0.09,0.13,9.9,12.6,23.7,0.04,21.5,0.01,0.09,0.09,0.05,0.05,0.583,0.5,746,20,5,-0.08,-0.01,0
747,19.206,24.893,0.09,0.09,14.3,11.1,20.7,0.16,17.9,0.08,0.15,0.08,0.08,0.08,0.5710000000000001,0.556,747,76,18,-0.02,0.01,1
748,24.893,18.766,0.13,0.09,11.1,9.9,17.9,0.15,23.7,0.08,0.04,0.08,0.01,0.09,0.556,0.583,748,18,20,0.01,-0.08,1
749,20.639,19.332,0.11,0.07,12.6,13.3,23.0,0.23,25.7,0.1,0.18,0.09,0.1,0.09,0.375,0.6,749,1,22,0.03,-0.05,1
750,18.766,18.706,0.09,0.13,9.9,15.3,23.7,0.04,22.5,0.01,0.21,0.09,0.09,0.08,0.583,0.857,750,20,11,-0.08,-0.03,1
751,19.332,18.706,0.09,0.11,13.3,15.3,25.7,0.18,22.5,0.1,0.21,0.09,0.09,0.08,0.6,0.857,751,22,11,-0.05,-0.03,1
