,effective-field-goal-pct,ftm-per-100-possessions,offensive-rebounding-pct,defensive-rebounding-pct,assists-per-fgm,effective-possession-ratio,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,effective-field-goal-pct2,ftm-per-100-possessions2,offensive-rebounding-pct2,defensive-rebounding-pct2,assists-per-fgm2,effective-possession-ratio2,RPI2,Win%2,CGWin%2,SOS2,Last 102,Margin2,OffE2,AdjO2,DefE2,AdjD2,EffM2,AdjEM2,PF2,PA2,PFAM2,TrueS%2,OpTS%2,TS%M2,FG%2,OpFG%2,FG%M2,3P%2,FT%2,RB%2,ST/Pos2,TO/Pos2,OpTO/Pos2,TOM2,BL%2,PF/Pos2
AdjO2,-0.0687281372960029,-0.04490691231939299,-0.12540432842320162,0.045328563825306104,-0.11745312791807243,-0.06815399015273789,-0.24663921250015886,-0.16139607494931624,0.010642420345858654,0.2003546906535857,-0.18862881753662322,-0.15424337587061127,-0.11432630499487788,-0.12208800661752095,0.09864241958664056,0.19583178270655668,-0.1612357434618699,-0.20626910337806836,-0.02125873376518228,0.11108356975778143,-0.15120343195720526,-0.07768190055604338,0.14473081797097204,-0.16672918626153976,-0.10312035255188598,0.10299976044275692,-0.14458115501809046,-0.0612163419226039,-0.0025941672439135284,-0.11052518530466257,-0.05705386853844075,-0.018783188948180186,0.004164235134976394,-0.01284128052651631,-0.03696435430241858,0.02846920837477562,0.6438467249994766,0.08171833220965531,0.18547474151091656,0.21887909541200445,0.1255906723919501,0.4148052034962403,0.7346471416961435,0.536487719496395,0.01988194065235162,-0.5623098664046716,0.6183510968936788,0.6665855286905101,0.8779263439318788,1.0,-0.01440428594921938,-0.19826936088280098,0.6569385161819222,0.8008887737471281,0.6267870068284326,0.053811408109987774,0.6636698852305284,0.6120640492431229,-0.09551939691376786,0.527152286511255,0.5778423140124211,-0.05189313830415566,0.44263523584200626,0.4664447974612915,0.3079885312650019,0.35734751628260875,-0.11230866577617968,-0.5124155307892305,-0.20263988158389684,0.11097668101123527,0.12343200639928638,-0.3182392115618442
DefE2,0.13519815867291057,-0.03209768984035187,-0.05375364212486598,0.17851445073921848,0.023514923285427432,0.07714678281590984,0.1602504438391056,0.127818292937054,0.06609454809543618,-0.08187273327211345,0.06069407733056016,0.1095194791223619,0.15880491530972085,0.15357056041814884,0.026949304129492337,-0.010817452290267305,0.10407973347853959,0.11512818663640902,0.14628686909448432,0.057600906989923095,0.11123206781999057,0.12259947001316804,0.0011829323995002608,0.093553247697931,0.12437213639353269,-0.018567226080855752,0.10501376163089486,0.05088994224243409,0.04801816051661499,0.06692176808086489,-0.07681598046299447,-0.18043850885362553,-0.13426428512671004,0.009589195822449836,0.04620073219919215,-0.07031149348441677,0.11096946823872757,-0.019016633870472564,-0.3149558181546725,-0.12220600911478945,-0.04478917896983938,-0.20284103061877684,-0.4399729110349809,-0.5693515058827834,-0.07000949553773231,0.1280633315456923,-0.4891767235272914,-0.6563181096326378,0.024277343990815877,-0.01440428594921938,1.0,0.8405008968371044,-0.6762432867250835,-0.523288568432576,0.1477617257701999,0.765798088270861,-0.6516056436333626,0.15336870741141406,0.8003329738504749,-0.4349389093826319,0.0011168813284971907,0.7673705132082971,-0.5071805881320477,0.1425593560169184,0.20484078343756412,-0.34322955771112623,-0.40586399691923364,-0.08422046507280845,-0.4417551751166317,-0.3058517979478535,-0.43576764106908283,0.03907152697527653
AdjD2,0.16594400617537716,-0.014111746634328404,-0.011930347519211848,0.14895273501066958,0.0650120576530082,0.09868060105318245,0.250358896641743,0.18244952071183138,0.0745659151601354,-0.1722941567793491,0.17410356046689085,0.1806269026931249,0.19434723822194613,0.23385884018879963,-0.02962521838203083,-0.07648519872872371,0.17314805107844153,0.21209612533799094,0.18049214208396355,0.03210401635458011,0.18128967164600468,0.14894426655514317,-0.03479668277628441,0.1408922197317386,0.1449944981155366,-0.04780909219504202,0.14056255218094585,0.07429945425083297,0.050862126644732615,0.08292695137968814,-0.04066076135825248,-0.16721531777182522,-0.06984007823605692,0.03917634892656316,0.0618448799981892,-0.06408083298791802,0.10771248477561979,-0.04201747442755881,-0.37270683037187147,-0.10166306256758832,-0.052917520996428775,-0.29833697775229434,-0.6654479424972651,-0.49632266101504624,-0.04517486121648782,0.5263679823761793,-0.6076128159292594,-0.5950332156777886,-0.0398437961748377,-0.19826936088280098,0.8405008968371044,1.0,-0.6127802546456743,-0.7457169461156664,0.10956462394167088,0.6638471903464194,-0.5861794005893018,0.15182911530436885,0.7276192478169493,-0.3859397228513578,0.004571567777530281,0.70656975321373,-0.4653896339736531,0.14627870251596192,0.1893185980585884,-0.3678300821599655,-0.3509615597151705,-0.02820329914568415,-0.31487076723013036,-0.24397622868546204,-0.4409433491266373,0.0977814470529561
EffM2,-0.16376758668765456,0.027421248396910652,-0.02141327551117633,-0.08489196866204209,-0.09809955559163987,-0.06709327378326041,-0.2318254525927786,-0.16227557127007605,-0.04699729528649565,0.16843887654487727,-0.16607022850313718,-0.15253991955131105,-0.18350285991898455,-0.19202998900708423,0.010591239031963266,0.08116848774727657,-0.15077859619011824,-0.18541379289783705,-0.12908065000776697,-0.00299108427071005,-0.1522246061007852,-0.15577842002724915,0.07623397453245088,-0.17619782986620675,-0.16931519880886323,0.06018778350395965,-0.16462725462495517,-0.09527919713435079,-0.05937110056343729,-0.1004101265021735,0.045385795271635665,0.10612326955481673,0.12369287151159063,0.01875134189581478,-0.04159941700887965,0.09720193872804746,0.5043836135454529,0.0990033257562966,0.2959861098755403,0.2695696712905014,0.14694559379992844,0.37709024182419165,0.7282154623315611,0.8473893686364167,0.08860199646004446,-0.26359140212716503,0.6971224616197448,0.9925126672398211,0.7200438493982342,0.6569385161819222,-0.6762432867250835,-0.6127802546456743,1.0,0.8209321160033056,0.4180108764736255,-0.4742807263428316,0.9900004142451917,0.47569715599564477,-0.582504441393294,0.7594071343561208,0.5467730046252807,-0.5115435743624144,0.7227557466210401,0.3428367880978036,0.12416951937059942,0.4991393798286826,0.20568093317764824,-0.3201751082533193,0.1521135458111281,0.30326286155587,0.30563600666239665,-0.23261418011489848
AdjEM2,-0.1481128095555317,-0.021909047055439723,-0.07796962591297071,-0.060187898157258175,-0.11957323553826722,-0.10662663358427425,-0.3206096301375758,-0.221176271007656,-0.03832116806908538,0.24145435472524757,-0.23458904220086815,-0.2152006549540676,-0.19644904414304556,-0.2258644106552683,0.08515223196571275,0.1798461743269412,-0.21538462769649422,-0.26979140942120977,-0.12472098555611386,0.05589622924127018,-0.2135391428459156,-0.14380115301494528,0.11964064089804749,-0.19941240174836258,-0.15868005870999854,0.09922345697419951,-0.1841556986036968,-0.0870049251124087,-0.03283720522247855,-0.12579389134028923,-0.013941448835781302,0.08939081190110425,0.04549889520540436,-0.03266342943869924,-0.06291042884482925,0.05850182490748217,0.37259058090060476,0.08134331869182267,0.35421633417557036,0.21122218738591078,0.11788550447134133,0.464912319323212,0.9059320477475329,0.6679059421508703,0.04111411457467461,-0.7038146893042264,0.7915450150526583,0.8166473391281823,0.621119460247872,0.8008887737471281,-0.523288568432576,-0.7457169461156664,0.8209321160033056,1.0,0.35912570301058955,-0.3689932869260002,0.8092562420841012,0.3232965136989476,-0.509463072599089,0.5941225567877955,0.389999818033518,-0.4669477696123019,0.5852107111671653,0.22770168085783676,0.09369493705259418,0.4676325147927765,0.1380744086444287,-0.3310878434952528,0.05462169211737142,0.22449253687310114,0.35329459071545916,-0.2760643389710273
PF2,-0.0018543383709453591,-0.02612339780290077,-0.09322992268439115,0.08851323362289079,-0.05056776036123151,-0.04536060422476273,-0.09610628302072015,-0.0662105620705511,-0.006753197702682254,0.0734329354609593,-0.08838156235786351,-0.05240961251007086,-0.02644028101776158,-0.024553194120266044,0.057535411593581214,0.08540713768229044,-0.062676103277345,-0.06968767232200178,0.060675451888231584,0.10805090336074809,-0.04900395341266062,-0.007174294885912325,0.14553669687829274,-0.1122955668726337,-0.038004295422993786,0.09407773839849434,-0.09206013873438626,-0.029142320409121656,0.0154721832706826,-0.050770871762453956,-0.034679759535100045,-0.03800048818768495,0.040435637043826356,0.03502230741967117,-0.031995345265849684,0.019314547333457673,0.5706119909626299,0.1228199305180943,0.1549391874561065,0.05463273276534848,0.05342728882827316,0.19860849048276916,0.3705169253853749,0.3918450825613828,0.05231818627915431,-0.12228889287067021,0.31273767402693176,0.5020755884292978,0.7064463654295957,0.6267870068284326,0.1477617257701999,0.10956462394167088,0.4180108764736255,0.35912570301058955,1.0,0.5975851009602023,0.50977407440054,0.5685172783902135,0.1191029975215905,0.34764299322270603,0.5795044700690226,0.1295332030944885,0.3201350897394821,0.36875516440918765,0.2097712365693254,0.2249893573095435,0.009312723509035515,-0.2588599424945687,-0.09344134216699296,0.05438030601703335,0.0821942684387067,-0.20873121414142556
PA2,0.1406946099578667,-0.050032714544925694,-0.0747425279154643,0.16534840203252926,0.034569928876067274,0.017699159842209974,0.10803774189594154,0.07668080550686579,0.038154920945181636,-0.07423479570856815,0.05499188206769219,0.08031222162530242,0.13537300237623726,0.14346380929377917,0.048943367469168754,0.014194490872984156,0.06973443048411222,0.09265944431348892,0.16802850763968283,0.10544024228984,0.08336075307860034,0.12817767490224183,0.07447394877037627,0.04430497076209982,0.10986056028019543,0.0376230420340559,0.05456225536985842,0.05407282678812029,0.06655903715465032,0.038725331167999595,-0.0757922247180034,-0.1353262108879948,-0.0754696442507949,0.0150885503317818,0.005014760269965702,-0.06720707231384866,0.13310863927599467,0.03548530276432957,-0.12272657120467399,-0.17605967084518806,-0.07101788758789347,-0.13522713495323838,-0.2755454113329007,-0.3669030017121823,-0.029339546447683,0.10181752054652464,-0.31494783655517855,-0.39133991465098483,0.07773844621338213,0.053811408109987774,0.765798088270861,0.6638471903464194,-0.4742807263428316,-0.3689932869260002,0.5975851009602023,1.0,-0.38516653835551173,0.156915611104049,0.6447151957993129,-0.32439559134811424,0.09395454091186571,0.5971671426964376,-0.33030795249980727,0.07735287281158318,0.11144997376481768,-0.22437579955950113,-0.19177745896756687,0.006871961473048044,-0.24941433255897838,-0.2198338296973482,-0.2057864318041592,-0.007903733612790247
PFAM2,-0.15304597844947482,0.02360012470910493,-0.027129888937633653,-0.07548427096193713,-0.09527982678379908,-0.07119089066793623,-0.22653520354274212,-0.1584815266371266,-0.04871152024689634,0.16416971871703576,-0.1607280587691032,-0.14649354618652977,-0.17568207858971444,-0.18219125801315678,0.013706567178553895,0.08307013359493999,-0.14696029205729397,-0.17962804784638195,-0.1104534192262396,0.01122883800962569,-0.14584472846679616,-0.1457873480470619,0.0875992489397489,-0.17678548265938698,-0.16161788325759124,0.0679116707679839,-0.16450098385793444,-0.09155987141048377,-0.053607557181246004,-0.09998618866567645,0.041407256983182296,0.1014630422372028,0.12751605345733819,0.024119850934516834,-0.04220606034106542,0.09434105577445302,0.5147445861146779,0.1034419864989745,0.3106853991333649,0.2524037481991863,0.1380072940273052,0.3744868497499668,0.7221009051072971,0.8446721808572119,0.09169648000780062,-0.2499963012338334,0.6978766016124422,0.997763150301209,0.7296818761981587,0.6636698852305284,-0.6516056436333626,-0.5861794005893018,0.9900004142451917,0.8092562420841012,0.50977407440054,-0.38516653835551173,1.0,0.48597660023985595,-0.5546731631919777,0.7481883721967756,0.5661773852071679,-0.49165105792483815,0.7228715899725139,0.3414260825747723,0.12185677915900879,0.49970116382139684,0.21648886618381297,-0.3053111393184658,0.1600651964780792,0.2984633807638538,0.31540382458480437,-0.2317611267472484
TrueS%2,-0.04921498077774187,-0.04826651261680913,-0.08332416354683055,0.11518685106297245,-0.06804955833619022,-0.0008079566662806357,-0.07910415983020323,-0.05415755138244187,-0.011133133190454699,0.057997261372208814,-0.12301687231460813,-0.058704343316072036,-0.058959657209685074,-0.045446226953530997,0.02608116165233104,0.05233179923823163,-0.06502635356607309,-0.06417898448785789,0.001187778391068376,0.05194170576719767,-0.05728645476129171,-0.061715576536721856,0.09745622654699053,-0.11895236400471418,-0.08227594441041958,0.06240435167573743,-0.09946017433452996,-0.06029829698453581,-0.04779825575806309,-0.045849516419017806,0.012507838867940312,-0.053764472171338444,0.03084286955467623,0.020135166554176076,-0.024749049506408553,0.007640407956011557,0.9529306778274765,0.044331510353914604,-0.2906561123620148,0.28300685882994703,0.2266501381737333,-0.3165072528297347,0.29502978127206725,0.42488219327368626,0.06288396856268176,-0.033345015502893906,0.22054091984995533,0.4843282355819758,0.790010814475977,0.6120640492431229,0.15336870741141406,0.15182911530436885,0.47569715599564477,0.3232965136989476,0.5685172783902135,0.156915611104049,0.48597660023985595,1.0,0.04160242142864127,0.7262398371618825,0.8788973230324065,0.0718657226606956,0.5695470746397076,0.7379620998196197,0.5029985810730171,0.14497782704605325,-0.2160941238718182,-0.19172408206825806,-0.29608904778033734,-0.1475227807260503,-0.14417152013684972,-0.2826338974259848
OpTS%2,0.16421018539150206,-0.038263764048636274,-0.06446700141785588,0.17086416359200868,-0.004963625930124779,0.043537739231870105,0.19002543059523927,0.1673889293020184,0.06491556838922646,-0.09367240989313746,0.08772088250076625,0.1434009765536339,0.17658786789639022,0.17505959153907663,-0.005021366850635538,-0.044000600738435494,0.1413161887008594,0.1506462182349952,0.13989008352317722,0.021294595724675038,0.14456382025357392,0.1534981356595779,-0.010242687211844455,0.1263304273700215,0.13624237329582464,-0.04195042267684818,0.13073656521481114,0.10111384211548145,0.11216090432344396,0.06112132748875848,-0.04481333859783444,-0.17358737713882785,-0.0907672693459053,0.03101956607092853,0.04537573633250214,-0.05278654528154868,0.006832330151651844,-0.04516303886640167,-0.26934982346813624,-0.05422568041904507,-0.06258054612659818,-0.15074334603686304,-0.44930740768526256,-0.48517349876063504,-0.04605102560446602,0.22803112521863125,-0.4716755101501725,-0.5615841587610461,-0.036595132013305144,-0.09551939691376786,0.8003329738504749,0.7276192478169493,-0.582504441393294,-0.509463072599089,0.1191029975215905,0.6447151957993129,-0.5546731631919777,0.04160242142864127,1.0,-0.6563898948102828,-0.11489358020239787,0.9100351197370028,-0.6829265450846197,0.03808644514477538,0.14019484663268056,-0.36429421332176576,-0.03913057278404806,-0.055286462749664124,0.04187458305702071,0.0015897318786649896,-0.5589731059212381,0.22281122106442144
TS%M2,-0.14875812986965914,-0.010416019625782823,-0.01951031111362703,-0.030112007003584046,-0.047168674573328254,-0.03156848401665313,-0.19059285415438193,-0.15661221112120532,-0.0539590942486348,0.1080479966088069,-0.15291041196531902,-0.14290936236676255,-0.16546463405237477,-0.1543144242484301,0.023809005761887526,0.070323380365929,-0.14638245119745974,-0.15212115746855587,-0.0944658277181284,0.025445559907518137,-0.14264330170601353,-0.1510219842368557,0.08137542499225957,-0.17633195112416436,-0.1552730781763762,0.07652774676643871,-0.1650723602859888,-0.11439452607568401,-0.11276639266844705,-0.07690417243965622,0.039939080943761085,0.07877795029248502,0.08544472049787359,-0.006647891200968742,-0.05074979131494992,0.0410583340265451,0.7164125912441404,0.06485069079156366,-0.03520874098240766,0.25113075911111915,0.21360067150349216,-0.1370640631884883,0.5317742385291813,0.6544423953309176,0.07970215062364312,-0.1817489471047552,0.4899544671471735,0.7517068035153405,0.6208500134028637,0.527152286511255,-0.4349389093826319,-0.3859397228513578,0.7594071343561208,0.5941225567877955,0.34764299322270603,-0.32439559134811424,0.7481883721967756,0.7262398371618825,-0.6563898948102828,1.0,0.7429013895015782,-0.5713289675401895,0.8996563456548469,0.5298238896583284,0.2832431561305525,0.3594508718807582,-0.13539174447010238,-0.10597391993707146,-0.25190463262012797,-0.1128554911289509,0.2765301274609248,-0.3671903990864779
FG%2,-0.06675888786911058,-0.01705859566184884,-0.06468746950717066,0.04827698480470224,-0.0226563792932432,-0.044583292959742914,-0.11687352869992855,-0.07726319749768927,-0.0084196556334119,0.07353158601166428,-0.10200595724668368,-0.07268314736427092,-0.0959167444909584,-0.08644141279036238,0.006791804805415037,0.047722158130688495,-0.07972996137791893,-0.0903174597161728,-0.021787119500141793,0.041100321843939046,-0.07272673973423154,-0.07291791555592263,0.09287250973153091,-0.1243093657524918,-0.09432362573694197,0.0655282060185093,-0.11264419655226238,-0.08764330590040996,-0.050629923157512906,-0.06548634435897563,0.058597276162050835,0.017538923301255,0.08966527869738491,0.038758019411066574,-0.05914457428441432,0.014186701166890624,0.8971419110618528,-0.046418219285284376,-0.07999353097267019,0.2588141244678965,0.2314633357503082,-0.21397437856236728,0.3700358307289301,0.4965360589196792,0.09179376088537214,-0.06972655628257708,0.32239309268367056,0.5614055158366265,0.7430473185590379,0.5778423140124211,0.0011168813284971907,0.004571567777530281,0.5467730046252807,0.389999818033518,0.5795044700690226,0.09395454091186571,0.5661773852071679,0.8788973230324065,-0.11489358020239787,0.7429013895015782,1.0,-0.07534215738641638,0.7490646586750328,0.5855894857373275,0.21630716845239295,0.3166729892124928,-0.13958856901973918,-0.09844293054888303,-0.25438892722898715,-0.13610284568654776,0.010943505663291803,-0.3112028329779872
OpFG%2,0.09697932194339946,0.01591751581917224,-0.00051546544689408,0.13328778622761872,-0.01204628496062719,0.057637960771367305,0.17445919039181354,0.13649294009925775,0.029238085645995296,-0.08509368217333634,0.10199118419323261,0.12449170750911041,0.12387464462387274,0.12816979679525595,-0.0390693288727473,-0.06897288444711082,0.12512183106994462,0.13282213130321013,0.08668369828207478,-0.019062440405548754,0.1260460955220493,0.08909839534036884,-0.04048775220262912,0.09833123524005896,0.08948786576936359,-0.07561234138363858,0.11801986881837614,0.0574998011376419,0.07518237835708952,0.08860212285588963,-0.029146095894563278,-0.11385242742058854,-0.05936499303280847,0.03196032678932073,0.056705137829471744,-0.01613404701368115,0.03876495103045867,-0.019585542222717637,-0.27122722316908116,-0.10561346030592805,-0.0639586581289887,-0.09598503821070258,-0.3891139414426587,-0.40163335053156224,-0.0114127873617818,0.22747302167570527,-0.4157591526156944,-0.49731700785336425,0.028652282903639744,-0.05189313830415566,0.7673705132082971,0.70656975321373,-0.5115435743624144,-0.4669477696123019,0.1295332030944885,0.5971671426964376,-0.49165105792483815,0.0718657226606956,0.9100351197370028,-0.5713289675401895,-0.07534215738641638,1.0,-0.7159723809120756,0.05517738853631745,0.1413463566904597,-0.3801635461388945,-0.07546426635628997,-0.13119338168827602,-0.0041700797140338235,0.042533163622131484,-0.5861242717096864,0.09183362770140623
FG%M2,-0.11014854502778915,-0.025645391293234163,-0.04739666084771482,-0.05155246774839943,-0.007373327066757318,-0.06976958567062415,-0.19700647442052563,-0.14423305129292735,-0.024495186322795605,0.10786027446944445,-0.13941581981384088,-0.133121721860737,-0.1489554286706213,-0.14415549977336303,0.03075113248932456,0.07931342005168983,-0.13858972981866852,-0.1504532219973519,-0.07178805147147997,0.042160682636684446,-0.13420125500192787,-0.1096041770403231,0.09181464256960623,-0.15172333079473516,-0.12470598594367889,0.09565094903234081,-0.1559902219388193,-0.09956285209285189,-0.08438663286468542,-0.10477580643252618,0.058892574221086964,0.0857134707214187,0.10018461124511209,0.0013731552963668406,-0.07836238402588547,0.017049289407169835,0.6051162660952317,-0.023296647381761723,0.12240516581822009,0.25519794423495534,0.204001354550537,-0.0864283607853685,0.5188031069154063,0.6138333262596706,0.07234769236296239,-0.20195825004381932,0.5016689847005817,0.7232841017727021,0.5030629932435817,0.44263523584200626,-0.5071805881320477,-0.4653896339736531,0.7227557466210401,0.5852107111671653,0.3201350897394821,-0.33030795249980727,0.7228715899725139,0.5695470746397076,-0.6829265450846197,0.8996563456548469,0.7490646586750328,-0.7159723809120756,1.0,0.37471327806619725,0.06128396070138399,0.47566131518054394,-0.049751885228316424,0.01686962594640508,-0.17792230838747067,-0.12759126636616952,0.3967863368012197,-0.27884652095995444
3P%2,-0.046081816041636865,-0.004322127831766263,-0.015817308297543742,0.05444502082546886,-0.05815879073409092,0.04265061232833746,-0.03556251584360948,-0.0013095478767699445,0.0012949360645016018,0.05179195146081239,-0.07176529879994865,-0.030636728398487207,-0.030536780024491242,-0.02472489445752293,0.010858257021676166,0.0364746086196039,-0.03174144355024731,-0.0398213234883483,-0.01024500149345109,0.01566877148385502,-0.03006329381370682,-0.05074003413274155,0.03863989490241257,-0.06784663939003814,-0.049866482266440554,0.03584911664960541,-0.05851320494841549,-0.04115625601408187,-0.05430369348954643,-0.020634015424183656,0.01873298011516558,-0.035586526314976274,0.02151438956242188,0.04961080803843778,0.02593103993558745,0.004469968678882034,0.71332642534962,-0.04539974999492389,-0.2386418404262097,0.14110891384937954,0.2047350737647575,-0.19783947351057954,0.18059609778218064,0.27003794570193884,-0.04270448840396626,-0.028829426043700007,0.19049428728712375,0.34125561443915925,0.5995313151700691,0.4664447974612915,0.1425593560169184,0.14627870251596192,0.3428367880978036,0.22770168085783676,0.36875516440918765,0.07735287281158318,0.3414260825747723,0.7379620998196197,0.03808644514477538,0.5298238896583284,0.5855894857373275,0.05517738853631745,0.37471327806619725,1.0,0.33084268776550674,0.042698248290506974,-0.19900692678541942,-0.18563918035437593,-0.21560967452334276,-0.04583109001074604,-0.1286842390291931,-0.11938424645496493
FT%2,-0.020133425221931095,-0.06898404324119807,-0.05475147128203955,0.07810398288389282,-0.04065146568645803,0.04037047627985654,-0.02989489790735769,-0.023104984031131752,0.02807506491815131,0.05362870657231905,-0.11522073683279399,-0.04684576372220084,-0.00374345849272026,-0.017608955626183424,0.07053497001343607,0.06420866720934967,-0.0544891827983335,-0.0517903075195553,0.04104325640709623,0.08226434675719022,-0.043519626960820026,-0.034550602397711086,0.0866992595450461,-0.08986476589287798,-0.04845428235910623,0.06765492369033256,-0.07849706791480215,0.01863490671651387,-0.009975337038595452,-0.030050403974604917,-0.02681909943834776,-0.09000852629279191,-0.03758640414222277,0.021470863682527062,-0.0007047285049279845,-0.03140148942526185,0.3276800817770551,0.23509036323818264,-0.31469664383172835,0.13885214425917716,0.046160564647391024,-0.20521020500988552,0.0610004185393308,0.0878423611311247,-0.02169774624302893,-0.02619666288611653,0.007167631433889384,0.12257040473842157,0.36145732624009785,0.3079885312650019,0.20484078343756412,0.1893185980585884,0.12416951937059942,0.09369493705259418,0.2097712365693254,0.11144997376481768,0.12185677915900879,0.5029985810730171,0.14019484663268056,0.2832431561305525,0.21630716845239295,0.1413463566904597,0.06128396070138399,0.33084268776550674,1.0,-0.06546831180586969,-0.20260606984749593,-0.2358047379426048,-0.19530338751925572,-0.014127067269540421,-0.23246163857519095,-0.15223003901931398
RB%2,-0.09837561309467373,0.05346532718962327,-0.019924918569548998,-0.10955243476662192,-0.038525367153855766,-0.021161940303534642,-0.13342195866234804,-0.08327614313660943,0.023341536916754887,0.09858808776428471,-0.06865592419709797,-0.08127795483222915,-0.08677076891067427,-0.09999517032049425,0.02251378914839254,0.06460955701155464,-0.0840959990528882,-0.11024252012533722,-0.04989476939576901,0.02047598945515083,-0.08329523824741071,-0.08049414969662062,0.04321069516770132,-0.09323855694736502,-0.08200769714454093,0.032406817045140604,-0.08418338858442442,-0.06510409398130276,-0.0016480306108152618,-0.08486403230712015,0.040497881728881906,0.03888156550603266,0.06552895767720378,0.000996178555791564,-0.011276359581553503,0.06894040838003089,0.15230094194455548,0.23388302215180773,0.6499867742819032,0.5718524840028593,0.1487764272711136,0.3178610804688508,0.4265854277438837,0.4206811601277198,0.0504084836598034,-0.20596005036151746,0.4076210573406247,0.49860829904124715,0.35404252529226293,0.35734751628260875,-0.34322955771112623,-0.3678300821599655,0.4991393798286826,0.4676325147927765,0.2249893573095435,-0.22437579955950113,0.49970116382139684,0.14497782704605325,-0.36429421332176576,0.3594508718807582,0.3166729892124928,-0.3801635461388945,0.47566131518054394,0.042698248290506974,-0.06546831180586969,1.0,-0.24572830739531942,0.17899218887405677,-0.2907090397444495,-0.2593127333414636,0.19143861391140085,-0.07940156462093056
ST/Pos2,-0.04217611092916896,0.03909804034770364,0.05060766006582913,-0.07783777030676536,0.03048362469819204,-0.043224195426049175,-0.0338640990070486,0.01908435350829389,-0.02599871734160529,0.050704451185617005,0.00020772714693511314,0.015993392533434507,-0.03509254679285684,-0.07518319345869004,-0.08150891676416061,-0.05833364608087499,0.03224124761799915,-0.017368531944695356,-0.11700347783001165,-0.13834188871595923,0.01534378550179025,-0.019990293036772137,-0.04995442915759077,0.021972386475919776,-0.029600099176908198,-0.036358069839792284,0.004564396725269488,-0.00916673242786884,0.015649408592591982,0.004986776402561577,0.06338929130982396,0.08787552286107485,0.10249746435390102,0.06467771771518757,-0.043716370040710266,0.05443411889188061,-0.17219315414758662,-0.06573741273508125,0.22385237262011826,-0.4681315178224995,-0.020376810891125266,0.1529054897384561,0.11391214865970922,0.18102293327496144,0.03157169749811836,0.02445228311534661,0.15266930923537872,0.2195483479256832,-0.10319335226090665,-0.11230866577617968,-0.40586399691923364,-0.3509615597151705,0.20568093317764824,0.1380744086444287,0.009312723509035515,-0.19177745896756687,0.21648886618381297,-0.2160941238718182,-0.03913057278404806,-0.13539174447010238,-0.13958856901973918,-0.07546426635628997,-0.049751885228316424,-0.19900692678541942,-0.20260606984749593,-0.24572830739531942,1.0,0.11689998509422549,0.8546395054375246,0.5441644840376889,0.18018288992565037,0.11155983177542261
TO/Pos2,-0.017752069486735418,0.037501026922129074,0.12695669173320132,-0.12991477105070529,0.13266934575080652,0.02340136423573265,0.09484884059252746,0.0782520290470939,-0.02673081826996053,-0.09795299006743638,0.1932608967441973,0.07860239574142434,0.018743071595622867,0.030899828125236586,-0.09770326211885008,-0.11217431556240375,0.08604487601969339,0.09057553373389042,-0.04850511501345513,-0.11840325061772566,0.0753781921262741,0.002472085671428825,-0.08323402240481201,0.06313417913257094,0.0019489966224986379,-0.030538255797539916,0.023790929591174948,0.002670611972685706,0.018561859443701655,0.04414335720194082,0.12089184349830051,0.10819235249512682,0.10788672732386978,0.03930418183608663,-0.027708585673957984,-0.0032891128277652785,-0.2171478879423948,0.08219348201691322,0.3082866051561288,-0.1922480058426521,0.14577041401012825,-0.5094400058636733,-0.28442978472376557,-0.2538986098731409,0.012373483167397371,0.20247501294369502,-0.15006037912957168,-0.3070000799027655,-0.5138249522415261,-0.5124155307892305,-0.08422046507280845,-0.02820329914568415,-0.3201751082533193,-0.3310878434952528,-0.2588599424945687,0.006871961473048044,-0.3053111393184658,-0.19172408206825806,-0.055286462749664124,-0.10597391993707146,-0.09844293054888303,-0.13119338168827602,0.01686962594640508,-0.18563918035437593,-0.2358047379426048,0.17899218887405677,0.11689998509422549,1.0,0.17546091995662283,-0.40116144309888,0.08185887431207686,0.22905892557182214
