,Year,Team,effective-field-goal-pct,ftm-per-100-possessions,offensive-rebounding-pct,defensive-rebounding-pct,assists-per-fgm,effective-possession-ratio,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
22,2017,cincinnati,0.52,19.472,0.34,0.74,0.575,1.01,0.633,0.875,0.667,66,16.6,14.7,1.1,115,0.899,92.8,0.201,22.2,74.5,60.8,13.7,1.095,0.966,0.129,0.459,0.381,0.078,0.349,0.68,0.534,0.108,0.152,0.206,0.054,0.088,0.234
23,2017,s carolina,0.47,23.023,0.32,0.71,0.506,0.968,0.587,0.677,0.5,47,7.7,6.9,0.986,108.9,0.891,88.1,0.095,20.8,72.1,64.5,7.6,1.018,1.008,0.01,0.414,0.4,0.014,0.338,0.69,0.504,0.108,0.185,0.24,0.055,0.069,0.282
24,2017,butler,0.55,22.253,0.26,0.75,0.5,0.958,0.626,0.742,0.6,13,13.5,7.9,1.109,117.7,0.994,97,0.115,20.7,76.3,68.4,7.9,1.16,1.083,0.077,0.478,0.444,0.034,0.363,0.74,0.506,0.088,0.148,0.197,0.049,0.052,0.273
25,2017,florida st,0.54,21.919,0.33,0.73,0.493,0.981,0.631,0.758,0.625,20,18.3,11.2,1.116,115.5,0.965,95.4,0.151,20.1,82.5,71.3,11.2,1.136,1.032,0.104,0.483,0.412,0.071,0.356,0.692,0.525,0.1,0.16,0.194,0.034,0.087,0.264
26,2017,notre dame,0.54,19.55,0.24,0.71,0.578,0.972,0.609,0.758,0.7,34,17.6,9.2,1.12,118.1,0.994,98.4,0.126,19.7,78,69.2,8.8,1.157,1.034,0.123,0.461,0.426,0.035,0.386,0.799,0.486,0.102,0.137,0.184,0.047,0.063,0.213
27,2017,creighton,0.58,15.614,0.22,0.73,0.559,0.922,0.603,0.75,0.6,50,14.9,9.7,1.101,115.3,0.981,96.5,0.12,18.8,82.1,72.5,9.6,1.199,1.047,0.152,0.508,0.438,0.07,0.399,0.682,0.487,0.082,0.166,0.191,0.025,0.048,0.226
28,2017,kansas st,0.53,22.254,0.28,0.70,0.6,0.93,0.57,0.606,0.455,43,10.4,4.8,1.036,113,0.967,95.6,0.069,17.4,71.7,66.9,4.8,1.113,1.05,0.063,0.458,0.425,0.033,0.361,0.689,0.491,0.112,0.189,0.22,0.031,0.068,0.261
29,2017,xavier,0.52,22.796,0.33,0.77,0.57,0.963,0.593,0.618,0.667,16,6.7,3.3,1.062,115.8,1.015,99.1,0.047,16.7,74.6,71.4,3.2,1.1,1.097,0.003,0.454,0.452,0.002,0.34,0.688,0.548,0.086,0.182,0.174,-0.008,0.047,0.266
30,2017,marquette,0.58,19.7,0.25,0.72,0.571,0.931,0.566,0.613,0.375,59,12.9,7.5,1.139,120.8,1.035,104.2,0.104,16.6,82.5,75,7.5,1.215,1.101,0.114,0.487,0.456,0.031,0.43,0.779,0.497,0.1,0.168,0.182,0.014,0.061,0.267
31,2017,vanderbilt,0.52,21.362,0.23,0.75,0.552,0.922,0.592,0.576,0.444,1,19.3,3.6,1.038,112.4,0.993,95.9,0.045,16.5,71.3,68.1,3.2,1.135,1.023,0.112,0.431,0.421,0.01,0.377,0.776,0.502,0.061,0.179,0.157,-0.022,0.066,0.242
32,2017,wake forest,0.54,25.594,0.29,0.75,0.555,0.963,0.588,0.594,0.5,21,14.8,4.8,1.128,120.9,1.063,104.6,0.065,16.3,82.7,77.9,4.8,1.168,1.115,0.053,0.472,0.452,0.02,0.387,0.772,0.522,0.076,0.161,0.158,-0.003,0.062,0.276
33,2017,arkansas,0.51,23.768,0.30,0.68,0.498,0.967,0.604,0.75,0.857,58,12.4,6.2,1.089,116.1,1.009,99.8,0.08,16.3,79.8,74,5.8,1.124,1.044,0.08,0.462,0.421,0.041,0.368,0.762,0.503,0.105,0.159,0.177,0.018,0.079,0.28
34,2017,rhode island,0.51,21.732,0.32,0.74,0.51,0.989,0.593,0.71,0.444,51,11.6,8,1.057,111.5,0.935,95.2,0.122,16.3,73.4,64.9,8.5,1.066,1.008,0.058,0.453,0.408,0.045,0.338,0.655,0.522,0.093,0.166,0.193,0.027,0.11,0.298
35,2017,minnesota,0.49,22.706,0.27,0.74,0.572,0.968,0.612,0.75,0.625,17,15.4,6.6,1.012,109.7,0.928,93.7,0.084,16,75.3,69.1,6.2,1.054,0.953,0.101,0.435,0.394,0.041,0.345,0.707,0.506,0.077,0.157,0.173,0.016,0.106,0.229
36,2017,northwestern,0.50,19.286,0.28,0.71,0.591,0.97,0.579,0.697,0.5,64,10,7.1,1.039,111.3,0.951,95.5,0.088,15.8,71.1,65.1,6,1.074,0.985,0.089,0.436,0.401,0.035,0.341,0.751,0.508,0.077,0.153,0.175,0.022,0.086,0.28
37,2017,dayton,0.54,23.205,0.23,0.76,0.614,0.934,0.601,0.767,0.556,71,11.8,9.2,1.065,111.9,0.936,96.3,0.129,15.6,76.5,66.5,10,1.147,1.031,0.116,0.47,0.413,0.057,0.387,0.689,0.501,0.103,0.167,0.203,0.036,0.068,0.266
38,2017,michigan st,0.54,17.748,0.29,0.75,0.653,0.922,0.578,0.576,0.444,10,12.3,3.4,1.03,111.4,0.981,95.9,0.049,15.5,71.7,68.4,3.3,1.122,1.012,0.11,0.468,0.407,0.061,0.376,0.664,0.526,0.062,0.203,0.158,-0.045,0.08,0.287
39,2017,miami (fl),0.51,20.072,0.31,0.75,0.478,0.948,0.587,0.656,0.571,41,14.3,5.7,1.036,109.9,0.951,94.8,0.085,15.1,69.4,63.7,5.7,1.092,1.016,0.076,0.453,0.414,0.039,0.359,0.718,0.534,0.097,0.19,0.177,-0.013,0.069,0.232
40,2017,middle tenn,0.54,17.83,0.28,0.78,0.543,0.97,0.596,0.875,0.714,167,11.1,10.9,1.098,112.2,0.937,97.3,0.161,14.9,75,63.3,11.7,1.132,1.033,0.099,0.49,0.418,0.072,0.368,0.698,0.535,0.101,0.154,0.199,0.045,0.053,0.271
41,2017,maryland,0.52,21.462,0.28,0.70,0.568,0.937,0.597,0.742,0.75,26,9,5,1.051,113.1,0.98,98.8,0.071,14.3,74.2,67.8,6.4,1.118,1.014,0.104,0.451,0.416,0.035,0.363,0.698,0.5,0.075,0.186,0.175,-0.011,0.079,0.266
42,2017,vcu,0.51,21.003,0.29,0.75,0.556,0.957,0.614,0.781,0.714,56,10.7,8.7,1.043,110.1,0.928,96,0.115,14.1,74.7,66.4,8.3,1.1,1.02,0.08,0.467,0.417,0.05,0.336,0.705,0.516,0.105,0.178,0.211,0.033,0.073,0.29
43,2017,va tech,0.57,23.14,0.21,0.71,0.56,0.918,0.582,0.688,0.667,75,14.1,4.8,1.106,117.4,1.038,103.6,0.068,13.8,79.3,74.4,4.9,1.206,1.072,0.134,0.49,0.445,0.045,0.403,0.734,0.485,0.056,0.169,0.164,-0.005,0.045,0.23
44,2017,seton hall,0.50,20.01,0.34,0.77,0.464,0.975,0.586,0.656,0.583,52,11.6,3.1,1.029,109.5,0.985,95.8,0.044,13.7,73.3,70.2,3.1,1.058,1.058,0,0.45,0.432,0.018,0.338,0.643,0.546,0.097,0.19,0.172,-0.018,0.044,0.26
45,2017,usc,0.52,22.565,0.30,0.70,0.564,0.979,0.587,0.727,0.7,76,9.1,5.5,1.084,114.2,1.008,100.7,0.076,13.5,78.7,73.2,5.5,1.116,1.046,0.07,0.454,0.431,0.023,0.363,0.739,0.503,0.098,0.153,0.177,0.024,0.085,0.221
46,2017,nevada,0.53,23.885,0.29,0.76,0.599,0.982,0.601,0.818,0.667,144,14.5,9.1,1.102,114.7,0.977,101.3,0.125,13.4,80,70.9,9.1,1.125,1.018,0.107,0.45,0.426,0.024,0.385,0.703,0.525,0.074,0.154,0.158,0.004,0.071,0.229
47,2017,princeton,0.53,15.457,0.23,0.78,0.544,0.956,0.579,0.769,1,165,12.2,8.7,1.07,109.1,0.937,96.4,0.133,12.7,72.1,61.5,10.6,1.125,1.049,0.076,0.451,0.427,0.024,0.381,0.735,0.494,0.1,0.152,0.206,0.054,0.062,0.245
48,2017,providence,0.51,20.686,0.25,0.73,0.586,0.931,0.57,0.625,0.556,49,14,3.6,1.013,108.5,0.96,96.1,0.053,12.4,70.3,66.6,3.7,1.091,1.047,0.044,0.447,0.441,0.006,0.368,0.691,0.493,0.096,0.182,0.201,0.019,0.053,0.249
49,2017,nc-wilmgton,0.55,18.6,0.31,0.74,0.521,1.009,0.602,0.844,0.625,145,8.4,9,1.154,118,1.029,105.6,0.125,12.4,85.2,74.9,10.3,1.148,1.13,0.018,0.482,0.482,0,0.366,0.692,0.507,0.089,0.136,0.199,0.063,0.059,0.277
50,2017,vermont,0.55,19.572,0.29,0.75,0.5,0.956,0.584,0.844,0.667,222,11.2,10.8,1.103,111,0.944,99.4,0.159,11.6,73.6,61.6,12,1.167,1.027,0.14,0.496,0.431,0.065,0.369,0.702,0.528,0.084,0.17,0.195,0.025,0.08,0.242
51,2017,e tenn st,0.56,22.604,0.28,0.75,0.538,0.909,0.571,0.781,0.571,209,7.3,10.2,1.076,108,0.939,96.9,0.137,11.1,79.9,69.4,10.5,1.182,1.054,0.128,0.491,0.415,0.076,0.383,0.704,0.526,0.117,0.202,0.217,0.015,0.085,0.275
52,2017,bucknell,0.55,19.767,0.26,0.75,0.541,0.923,0.564,0.765,0.571,213,7.9,8.8,1.062,109.7,0.94,100.3,0.122,9.4,76.1,67.4,8.7,1.157,1.016,0.141,0.481,0.425,0.056,0.377,0.679,0.508,0.1,0.185,0.194,0.009,0.066,0.261
53,2017,n mex st,,,,,,,0.568,0.828,0.75,291,1.3,9.3,1.091,110.5,0.959,102.6,0.132,7.9,78.9,67.2,11.7,1.129,1.019,0.11,0.468,0.425,0.043,0.337,0.712,0.544,0.069,0.191,0.188,-0.003,0.06,0.261
54,2017,fla gulf cst,0.54,19.492,0.33,0.73,0.5,0.962,0.543,0.767,0.667,269,4.1,6.1,1.094,109.4,1.007,104.3,0.087,5.1,79.4,68.8,10.6,1.135,1.048,0.087,0.502,0.431,0.071,0.35,0.702,0.534,0.075,0.177,0.169,-0.008,0.057,0.271
55,2017,winthrop,0.54,21.538,0.24,0.73,0.484,0.931,0.556,0.8,0.6,267,5.3,8.1,1.064,106.1,0.955,101.6,0.109,4.5,79.3,71.2,8.1,1.143,1.011,0.132,0.454,0.408,0.046,0.38,0.716,0.502,0.082,0.176,0.183,0.007,0.086,0.251
56,2017,iona,0.53,19.695,0.25,0.69,0.553,0.952,0.541,0.647,0.8,174,1.8,4.1,1.08,110.8,1.025,106.6,0.055,4.2,80.5,76.4,4.1,1.14,1.057,0.083,0.455,0.432,0.023,0.397,0.77,0.484,0.092,0.162,0.177,0.015,0.049,0.257
57,2017,troy,0.52,23.365,0.29,0.72,0.479,0.953,0.5086,0.562,0.385,235,5.2,3.3,1.067,109.7,1.016,107.7,0.051,2,78.4,71.7,6.7,1.125,1.075,0.05,0.461,0.435,0.026,0.369,0.72,0.509,0.081,0.175,0.169,-0.006,0.057,0.249
58,2017,n kentucky,0.52,19.94,0.29,0.75,0.516,0.946,0.543,0.688,0.857,225,0.1,3,1.046,106.8,1.004,104.9,0.042,1.9,76.1,71.4,4.7,1.113,1.057,0.056,0.459,0.442,0.017,0.353,0.676,0.527,0.078,0.186,0.166,-0.02,0.044,0.249
59,2017,kent state,0.48,20.229,0.37,0.73,0.45,1.001,0.515,0.606,0.533,224,2.4,3,1.035,104.9,0.993,103.2,0.042,1.7,76.9,72.3,4.6,1.032,1.06,-0.028,0.428,0.432,-0.004,0.318,0.719,0.538,0.084,0.18,0.189,0.009,0.06,0.262
60,2017,jacksonville st,,,,,,,0.509,0.562,0.4,244,2.8,0.9,1.034,105.9,1.021,105.2,0.013,0.7,69.7,67.6,2.1,1.112,1.061,0.051,0.457,0.422,0.035,0.372,0.712,0.526,0.066,0.203,0.164,-0.039,0.068,0.271
61,2017,nc central,0.51,19.579,0.30,0.71,0.525,0.961,0.4825,0.724,0.167,351,-1.7,9.4,1.048,102.3,0.914,101.9,0.134,0.4,75.1,63.3,11.8,1.099,0.955,0.144,0.457,0.401,0.056,0.34,0.681,0.516,0.086,0.176,0.189,0.013,0.053,0.244
62,2017,north dakota,0.53,20.627,0.24,0.74,0.528,0.925,0.515,0.667,0.6,315,4.2,4.4,1.046,103.6,0.988,103.6,0.058,0,80.5,72.8,7.7,1.139,1.07,0.069,0.483,0.446,0.037,0.387,0.718,0.499,0.101,0.187,0.198,0.011,0.048,0.286
63,2017,new orleans,0.50,23.09,0.34,0.68,0.596,0.912,0.5065,0.593,0.286,292,-0.8,1.3,0.997,101.2,0.978,101.8,0.019,-0.6,73.1,69.3,3.8,1.091,1.061,0.03,0.471,0.441,0.03,0.322,0.712,0.517,0.106,0.233,0.219,-0.014,0.053,0.249
64,2017,s dakota st,0.53,23.799,0.25,0.74,0.515,0.93,0.5063,0.5,0.75,152,6.4,-1.1,1.078,110.2,1.093,111.4,-0.015,-1.2,77.6,77.4,0.2,1.164,1.132,0.032,0.459,0.455,0.004,0.363,0.776,0.503,0.07,0.179,0.16,-0.019,0.038,0.239
65,2017,mt st marys,0.51,17.095,0.21,0.67,0.46,0.905,0.509,0.559,0.636,205,-3.8,-0.3,0.972,99.6,0.976,103.4,-0.004,-3.8,68.3,68.6,-0.3,1.073,1.046,0.027,0.444,0.448,-0.004,0.357,0.675,0.446,0.088,0.187,0.212,0.025,0.07,0.254
66,2017,tx southern,0.48,26.104,0.31,0.67,0.472,0.977,0.531,0.667,0.857,316,-1.4,2.6,1.038,103.5,1.002,107.5,0.036,-4,74.4,71.8,2.6,1.07,1.046,0.024,0.431,0.446,-0.015,0.296,0.734,0.49,0.099,0.161,0.188,0.027,0.053,0.242
67,2017,uc davis,0.48,21.057,0.26,0.74,0.518,0.914,0.5008,0.613,0.667,322,-3.8,0.4,0.961,97.8,0.954,102.2,0.007,-4.4,70.5,68.9,1.6,1.049,1.045,0.004,0.437,0.426,0.011,0.354,0.665,0.508,0.076,0.196,0.193,-0.003,0.059,0.268
0,2018,virginia,0.53,16.104,0.25,0.76,0.54,0.975,0.6736,0.939,0.833,5,20.3,14.2,1.088,116.5,0.86,84.4,0.228,32.1,67.5,53.4,14.1,1.115,0.947,0.168,0.461,0.375,0.086,0.39,0.758,0.515,0.109,0.138,0.205,0.067,0.074,0.227
1,2018,villanova,0.60,19.321,0.28,0.77,0.537,0.969,0.6599,0.882,0.5,6,24.2,16.2,1.197,127.4,0.975,96,0.222,31.4,87.1,70.9,16.2,1.246,1.05,0.196,0.504,0.434,0.07,0.398,0.771,0.521,0.092,0.142,0.18,0.038,0.066,0.218
2,2018,duke,0.56,20.859,0.38,0.73,0.576,0.993,0.638,0.788,0.143,2,23.6,15.1,1.158,122.6,0.952,93.5,0.206,29.1,84.7,69.6,15.1,1.173,0.98,0.193,0.493,0.401,0.092,0.378,0.708,0.562,0.103,0.172,0.164,-0.008,0.083,0.213
3,2018,cincinnati,0.51,21.385,0.38,0.75,0.604,1.008,0.6315,0.879,0.6,44,19.2,17.3,1.09,113.2,0.837,86.2,0.253,27,74.5,57.1,17.4,1.093,0.924,0.169,0.453,0.37,0.083,0.357,0.687,0.553,0.107,0.168,0.217,0.049,0.101,0.23
4,2018,purdue,0.58,21.491,0.26,0.74,0.579,0.949,0.6233,0.824,0.545,12,14.3,15.5,1.16,123.2,0.938,96.6,0.222,26.6,81.1,65.6,15.5,1.222,0.987,0.235,0.497,0.41,0.087,0.42,0.743,0.518,0.083,0.153,0.173,0.02,0.084,0.222
5,2018,michigan st,0.57,21.857,0.36,0.77,0.676,0.962,0.6153,0.879,1,20,18.3,16.2,1.154,120,0.923,93.6,0.231,26.4,81,64.8,16.2,1.218,0.934,0.284,0.504,0.366,0.138,0.413,0.751,0.574,0.058,0.188,0.142,-0.046,0.121,0.257
6,2018,n carolina,0.52,18.441,0.36,0.77,0.609,0.998,0.6418,0.714,0.545,1,21.7,8.9,1.115,122,0.995,96.9,0.12,25.1,82,73.1,8.9,1.108,1.049,0.059,0.46,0.422,0.038,0.364,0.741,0.566,0.077,0.164,0.158,-0.006,0.068,0.214
7,2018,gonzaga,0.57,19.177,0.31,0.79,0.501,0.975,0.5978,0.882,0.5,70,17.9,17.4,1.172,119.8,0.931,95.1,0.241,24.7,84.5,67.1,17.4,1.201,1.008,0.193,0.503,0.405,0.098,0.374,0.722,0.564,0.089,0.157,0.17,0.013,0.063,0.236
8,2018,kansas,0.58,16.161,0.28,0.71,0.557,0.956,0.6381,0.794,0.8,3,19.7,10.6,1.137,120.9,0.99,97.7,0.147,23.2,81.5,70.9,10.6,1.197,1.028,0.169,0.498,0.422,0.076,0.403,0.701,0.5,0.092,0.163,0.181,0.018,0.068,0.213
9,2018,michigan,0.54,17.086,0.24,0.78,0.534,0.973,0.6172,0.794,0.4,15,23.5,10.1,1.093,115.9,0.943,92.7,0.15,23.2,73.6,63.5,10.1,1.125,1.034,0.091,0.466,0.432,0.034,0.363,0.657,0.506,0.092,0.136,0.191,0.055,0.057,0.233
10,2018,tennessee,0.51,22.302,0.32,0.72,0.621,0.97,0.6292,0.781,0.667,8,13.4,7.8,1.065,114.8,0.953,92.7,0.112,22.1,74.2,66.4,7.8,1.1,1.022,0.078,0.439,0.41,0.029,0.384,0.756,0.513,0.09,0.175,0.2,0.025,0.082,0.281
11,2018,texas tech,0.52,22.218,0.31,0.74,0.525,0.96,0.5983,0.727,0.625,11,16.6,10.5,1.067,114,0.917,92.1,0.15,21.9,75.2,64.7,10.5,1.121,1.016,0.105,0.464,0.403,0.061,0.366,0.701,0.53,0.105,0.177,0.214,0.037,0.075,0.257
12,2018,w virginia,0.50,21.297,0.35,0.71,0.542,1.012,0.5942,0.706,0.571,4,17.6,10.6,1.103,119.2,0.956,97.4,0.147,21.8,79.6,69,10.6,1.083,1.077,0.006,0.434,0.425,0.009,0.353,0.766,0.524,0.111,0.157,0.229,0.072,0.099,0.295
13,2018,xavier,0.56,25.282,0.28,0.78,0.573,0.944,0.6467,0.849,0.9,19,16.6,9.8,1.137,120.7,1.005,99,0.132,21.7,84.3,74.5,9.8,1.202,1.061,0.141,0.491,0.431,0.06,0.369,0.79,0.551,0.079,0.168,0.153,-0.015,0.047,0.228
14,2018,ohio state,0.54,18.922,0.29,0.77,0.525,0.957,0.6058,0.75,0.5,32,13.8,9.1,1.09,116.2,0.959,95,0.131,21.2,75.8,66.7,9.1,1.145,1.029,0.116,0.485,0.415,0.07,0.353,0.726,0.54,0.087,0.17,0.177,0.007,0.07,0.25
15,2018,auburn,0.51,25.428,0.31,0.74,0.531,0.98,0.6177,0.781,0.5,43,13.2,10.1,1.113,118.2,0.979,97.6,0.134,20.6,83.4,73.3,10.1,1.134,1.073,0.061,0.439,0.425,0.014,0.366,0.786,0.522,0.099,0.164,0.204,0.04,0.094,0.265
16,2018,kentucky,0.52,24.564,0.35,0.71,0.489,0.967,0.6153,0.697,0.667,13,19.6,6.4,1.074,116.4,0.983,96,0.091,20.4,76.7,70.3,6.4,1.107,1.006,0.101,0.47,0.406,0.064,0.361,0.697,0.533,0.079,0.182,0.167,-0.015,0.081,0.264
17,2018,clemson,0.53,20.516,0.26,0.76,0.515,0.941,0.6199,0.719,0.667,25,13.9,7.5,1.06,113.8,0.952,93.5,0.108,20.3,73.3,65.8,7.5,1.13,1.012,0.118,0.453,0.41,0.043,0.366,0.757,0.515,0.082,0.175,0.173,-0.002,0.084,0.231
18,2018,wichita st,0.55,21.654,0.34,0.80,0.637,0.982,0.6155,0.781,0.375,45,15.7,11.7,1.148,121.9,0.987,101.9,0.161,20,83,71.3,11.7,1.171,1.059,0.112,0.478,0.419,0.059,0.385,0.738,0.57,0.065,0.16,0.16,0,0.068,0.243
19,2018,arizona,0.56,22.683,0.32,0.78,0.526,0.956,0.6145,0.794,0.571,60,15.2,9.7,1.139,119,1.002,99.6,0.137,19.4,80.9,71.2,9.7,1.203,1.06,0.143,0.505,0.431,0.074,0.377,0.761,0.558,0.07,0.173,0.164,-0.009,0.078,0.245
20,2018,tx christian,0.57,19.82,0.32,0.76,0.628,0.956,0.5981,0.656,0.333,18,14.9,7.1,1.135,120.6,1.036,101.7,0.099,18.9,83,75.9,7.1,1.187,1.116,0.071,0.499,0.459,0.04,0.4,0.708,0.547,0.09,0.174,0.172,-0.002,0.061,0.23
21,2018,florida,0.51,20.035,0.27,0.73,0.498,0.993,0.5761,0.625,0.25,14,14.9,6.6,1.074,115.1,0.98,96.4,0.094,18.7,76.1,69.4,6.7,1.086,1.053,0.033,0.434,0.429,0.005,0.375,0.719,0.485,0.097,0.139,0.195,0.056,0.082,0.243
22,2018,nevada,0.55,22.457,0.26,0.72,0.57,0.981,0.6124,0.794,0.429,78,9.9,10.2,1.14,119.9,1,101.7,0.14,18.2,83.1,72.9,10.2,1.168,1.048,0.12,0.468,0.43,0.038,0.398,0.747,0.499,0.086,0.136,0.178,0.042,0.067,0.237
23,2018,butler,0.54,17.168,0.25,0.77,0.479,0.949,0.578,0.606,0.571,17,13.4,6.3,1.085,115.8,0.998,97.9,0.087,17.9,79.1,72.8,6.3,1.137,1.115,0.022,0.472,0.45,0.022,0.356,0.771,0.51,0.092,0.153,0.194,0.041,0.053,0.25
24,2018,creighton,0.57,16.447,0.21,0.77,0.582,0.933,0.5761,0.645,0.429,27,10.7,8.8,1.125,116.5,1.006,99.2,0.119,17.3,84,75.1,8.9,1.208,1.055,0.153,0.496,0.438,0.058,0.376,0.749,0.505,0.073,0.152,0.156,0.004,0.038,0.205
25,2018,seton hall,0.53,20.477,0.33,0.74,0.543,0.973,0.5902,0.656,0.444,23,12.8,5.7,1.081,116.3,1.003,99,0.078,17.3,79,73.3,5.7,1.114,1.063,0.051,0.469,0.437,0.032,0.364,0.693,0.53,0.086,0.175,0.175,0,0.058,0.242
26,2018,texas a&m,0.51,17.716,0.33,0.75,0.551,0.962,0.5959,0.625,0.444,16,12.6,5.2,1.037,111.2,0.966,94.3,0.071,16.9,75,69.8,5.2,1.073,0.99,0.083,0.457,0.403,0.054,0.327,0.667,0.539,0.078,0.188,0.156,-0.032,0.095,0.232
27,2018,va tech,0.58,20.403,0.22,0.72,0.582,0.924,0.5665,0.656,0.833,36,13.4,8,1.111,115,1,98.4,0.111,16.6,79.7,71.8,7.9,1.2,1.055,0.145,0.498,0.425,0.073,0.385,0.71,0.489,0.08,0.166,0.181,0.015,0.038,0.219
28,2018,florida st,0.53,20.802,0.31,0.73,0.526,0.962,0.5699,0.645,0.5,38,7.7,7.3,1.087,115.8,0.99,100,0.097,15.8,81.8,74.5,7.3,1.132,1.048,0.084,0.474,0.421,0.053,0.351,0.685,0.521,0.089,0.173,0.187,0.014,0.083,0.243
29,2018,houston,0.53,19.759,0.33,0.77,0.53,0.973,0.6126,0.812,0.667,62,22.1,12.5,1.107,115.8,0.928,100,0.179,15.8,77.4,64.9,12.5,1.135,1.01,0.125,0.466,0.397,0.069,0.387,0.717,0.549,0.092,0.174,0.19,0.016,0.058,0.3
30,2018,miami (fl),0.53,16.166,0.27,0.74,0.485,0.955,0.5956,0.71,0.889,42,11,6.1,1.057,113.3,0.969,97.6,0.088,15.7,74.2,68,6.2,1.102,1.04,0.062,0.464,0.43,0.034,0.363,0.663,0.505,0.093,0.161,0.185,0.024,0.069,0.232
31,2018,arkansas,0.54,20.979,0.27,0.70,0.499,0.969,0.594,0.676,0.875,26,14.5,5.6,1.101,117.3,1.026,101.7,0.075,15.6,81.1,75.5,5.6,1.135,1.09,0.045,0.477,0.428,0.049,0.4,0.678,0.493,0.085,0.149,0.19,0.041,0.08,0.274
32,2018,missouri,0.54,21.831,0.29,0.75,0.56,0.915,0.577,0.613,0.455,39,11.4,5.2,1.057,113.3,0.982,97.8,0.075,15.5,73.5,68.3,5.2,1.163,1.006,0.157,0.455,0.407,0.048,0.392,0.746,0.53,0.073,0.202,0.156,-0.046,0.07,0.257
33,2018,texas,0.50,18.338,0.28,0.73,0.446,0.966,0.5701,0.576,0.538,7,11.4,3.5,1.016,109.4,0.966,93.9,0.05,15.5,71.7,68.2,3.5,1.052,1.019,0.033,0.438,0.422,0.016,0.315,0.668,0.499,0.088,0.167,0.179,0.012,0.083,0.228
34,2018,nc state,0.53,19.994,0.31,0.70,0.55,0.974,0.5642,0.656,0.444,53,14.8,6.8,1.096,116.4,1.005,101.3,0.091,15.1,81.2,74.5,6.7,1.123,1.089,0.034,0.47,0.465,0.005,0.372,0.701,0.504,0.101,0.164,0.202,0.038,0.064,0.244
35,2018,loyola-chi,0.58,17.949,0.20,0.75,0.592,0.887,0.5952,0.844,0.5,110,11.9,9.7,1.071,111.3,0.927,96.2,0.144,15.1,71.7,62,9.7,1.206,1.003,0.203,0.506,0.413,0.093,0.4,0.725,0.509,0.099,0.185,0.197,0.012,0.043,0.209
36,2018,davidson,0.57,16.646,0.21,0.78,0.613,0.948,0.5651,0.645,0.5,80,11.9,8.9,1.143,117.4,1.01,102.5,0.133,14.9,76.4,67.6,8.8,1.209,1.072,0.137,0.483,0.437,0.046,0.391,0.797,0.511,0.072,0.143,0.16,0.017,0.035,0.225
37,2018,arizona st,0.54,24.379,0.26,0.72,0.515,0.967,0.5644,0.645,0.444,68,7.5,8.2,1.115,117.7,1.006,102.9,0.109,14.8,83.5,75.3,8.2,1.156,1.082,0.074,0.464,0.439,0.025,0.364,0.738,0.491,0.088,0.143,0.199,0.056,0.059,0.252
38,2018,kansas st,0.53,19.936,0.24,0.70,0.544,0.934,0.569,0.667,0.778,29,12.9,4.5,1.061,112.2,0.995,97.4,0.066,14.8,72.4,67.9,4.5,1.138,1.074,0.064,0.472,0.429,0.043,0.344,0.742,0.476,0.114,0.168,0.21,0.042,0.056,0.27
39,2018,rhode island,0.51,18.185,0.30,0.74,0.545,0.991,0.6161,0.806,0.556,76,10.2,8.3,1.076,111.7,0.959,97.3,0.117,14.4,76.2,67.9,8.3,1.088,1.09,-0.002,0.459,0.451,0.008,0.35,0.707,0.505,0.106,0.151,0.224,0.073,0.066,0.269
40,2018,oklahoma,0.54,20.222,0.27,0.72,0.502,0.947,0.5719,0.581,0.625,10,6.1,3.5,1.081,115.1,1.036,100.7,0.045,14.4,85.2,81.6,3.6,1.145,1.074,0.071,0.464,0.445,0.019,0.363,0.748,0.495,0.084,0.169,0.167,-0.002,0.07,0.218
41,2018,ucla,0.54,21.031,0.28,0.75,0.534,0.961,0.5795,0.656,0.714,57,12.5,5.6,1.102,116.4,1.026,102.1,0.076,14.3,81.9,76.3,5.6,1.14,1.047,0.093,0.461,0.424,0.037,0.383,0.722,0.516,0.077,0.159,0.145,-0.014,0.061,0.241
42,2018,san diego st,0.52,20.93,0.30,0.76,0.545,0.966,0.5637,0.677,0.333,85,13.6,8.6,1.076,111.3,0.955,97.1,0.121,14.2,77.1,68.4,8.7,1.107,1.044,0.063,0.458,0.421,0.037,0.343,0.722,0.535,0.086,0.167,0.19,0.023,0.054,0.241
43,2018,alabama,0.52,21.493,0.28,0.72,0.503,0.924,0.5766,0.559,0.5,24,11.5,2.4,1.006,108.5,0.973,94.6,0.033,13.9,72.4,70,2.4,1.095,1.017,0.078,0.458,0.413,0.045,0.325,0.672,0.502,0.089,0.197,0.184,-0.013,0.093,0.264
44,2018,syracuse,0.47,24.006,0.33,0.72,0.475,0.964,0.5772,0.606,0.444,49,10.3,3,1.002,107.7,0.957,94.1,0.045,13.6,67.5,64.5,3,1.042,1.017,0.025,0.418,0.396,0.022,0.321,0.74,0.532,0.107,0.186,0.191,0.005,0.064,0.242
