Result,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,Year
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2011
Winner,kentucky,0.638,0.742,0.143,3,29.1,12.4,1.107,117.8,0.928,92,0.179,25.8,76.8,64.4,12.4,1.114,0.962,0.152,0.46,0.39,0.07,0.394,0.714,0.532,0.08,0.156,0.175,0.019,0.11,0.233,2011
Loser,ohio state,0.669,0.938,0.857,22,31.2,17.8,1.174,125,0.905,91.5,0.269,33.5,77.6,59.8,17.8,1.18,1.022,0.158,0.494,0.428,0.066,0.413,0.713,0.542,0.111,0.154,0.229,0.075,0.058,0.219,2011
,,,,,x,,,,,,,,,,,,,x,,,x,x,,x,,,,,,x,,2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2011
Winner,n carolina,0.649,0.806,0.818,6,22.7,9.9,1.039,111.8,0.905,89.6,0.134,22.2,76.8,66.9,9.9,1.049,0.957,0.092,0.452,0.398,0.054,0.329,0.661,0.542,0.083,0.181,0.189,0.008,0.086,0.22,2011
Loser,marquette,0.569,0.588,0.3,20,21.6,7,1.089,115.5,0.989,97.3,0.1,18.2,76.1,69.1,7,1.103,1.047,0.056,0.468,0.437,0.031,0.352,0.691,0.519,0.103,0.168,0.198,0.03,0.062,0.242,2011
,,x,x,x,x,x,x,,,x,x,x,x,x,x,x,,x,x,,x,x,,,x,,,,,x,x,2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2011
Winner,kentucky,0.638,0.742,0.143,3,29.1,12.4,1.107,117.8,0.928,92,0.179,25.8,76.8,64.4,12.4,1.114,0.962,0.152,0.46,0.39,0.07,0.394,0.714,0.532,0.08,0.156,0.175,0.019,0.11,0.233,2011
Loser,n carolina,0.649,0.806,0.818,6,22.7,9.9,1.039,111.8,0.905,89.6,0.134,22.2,76.8,66.9,9.9,1.049,0.957,0.092,0.452,0.398,0.054,0.329,0.661,0.542,0.083,0.181,0.189,0.008,0.086,0.22,2011
,,,,,x,x,x,x,x,,,x,x,,x,x,x,,x,x,x,x,x,x,,,x,,x,x,,2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2011
Winner,connecticut,0.627,0.735,0.727,2,22.1,7.1,1.062,115.8,0.959,91.9,0.103,23.9,73.5,66.4,7.1,1.051,0.967,0.084,0.433,0.4,0.033,0.333,0.751,0.528,0.093,0.166,0.172,0.006,0.094,0.231,2011
Loser,kentucky,0.638,0.742,0.143,3,29.1,12.4,1.107,117.8,0.928,92,0.179,25.8,76.8,64.4,12.4,1.114,0.962,0.152,0.46,0.39,0.07,0.394,0.714,0.532,0.08,0.156,0.175,0.019,0.11,0.233,2011
,,,,x,x,,,,,,x,,,,,,,,,,,,,x,,x,,,,,x,2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2011
Winner,butler,0.591,0.71,0.5,32,20.7,7.5,1.075,112.3,0.964,95.9,0.111,16.4,72.5,65,7.5,1.098,1.042,0.056,0.443,0.429,0.014,0.362,0.728,0.524,0.088,0.165,0.186,0.021,0.029,0.283,2011
Loser,vcu,0.575,0.676,0.571,46,13.4,4.1,1.064,112,1.003,98.5,0.061,13.5,71.5,67.4,4.1,1.092,1.066,0.026,0.435,0.452,-0.017,0.359,0.719,0.472,0.127,0.168,0.216,0.048,0.068,0.271,2011
,,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,,,,,2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2011
Winner,connecticut,0.627,0.735,0.727,2,22.1,7.1,1.062,115.8,0.959,91.9,0.103,23.9,73.5,66.4,7.1,1.051,0.967,0.084,0.433,0.4,0.033,0.333,0.751,0.528,0.093,0.166,0.172,0.006,0.094,0.231,2011
Loser,butler,0.591,0.71,0.5,32,20.7,7.5,1.075,112.3,0.964,95.9,0.111,16.4,72.5,65,7.5,1.098,1.042,0.056,0.443,0.429,0.014,0.362,0.728,0.524,0.088,0.165,0.186,0.021,0.029,0.283,2011
,,x,x,x,x,x,,,x,x,x,,x,x,,,,x,x,,x,x,,x,x,x,,,,x,x,2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,kentucky,0.667,0.969,0.5,51,29.5,18.9,1.141,119.6,0.861,87.1,0.28,32.5,77.2,58.2,19,1.15,0.885,0.265,0.488,0.362,0.126,0.383,0.722,0.552,0.094,0.17,0.174,0.004,0.152,0.213,2012
Loser,w kentucky,0.486,0.455,0.625,129,5.4,-2.9,0.93,95,0.972,97.7,-0.042,-2.7,65.1,68,-2.9,0.986,1.038,-0.052,0.397,0.431,-0.034,0.308,0.693,0.498,0.078,0.211,0.205,-0.006,0.074,0.283,2012
,,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,x,x,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,iowa state,0.593,0.688,0.538,27,17.5,6.5,1.069,111.1,0.974,94.5,0.095,16.6,73.2,66.7,6.5,1.116,1.021,0.095,0.449,0.436,0.013,0.38,0.679,0.533,0.086,0.183,0.169,-0.014,0.048,0.234,2012
Loser,connecticut,0.594,0.606,0.462,9,15.1,4.7,1.036,108.6,0.965,94.1,0.071,14.5,68.8,64.1,4.7,1.059,0.955,0.104,0.454,0.383,0.071,0.331,0.661,0.522,0.088,0.185,0.159,-0.026,0.115,0.215,2012
,,,x,x,,x,x,x,x,,,x,x,x,,x,x,,,,,,x,x,x,,x,x,x,,,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,vcu,0.585,0.824,0.714,128,11.4,8.6,1.024,104.3,0.895,90.8,0.129,13.5,68.4,59.8,8.6,1.026,1.02,0.006,0.41,0.423,-0.013,0.337,0.689,0.489,0.159,0.167,0.262,0.095,0.074,0.272,2012
Loser,wichita st,0.622,0.839,0.333,104,23.8,14.2,1.112,113.4,0.907,91.1,0.205,22.3,76.9,62.7,14.2,1.155,0.969,0.186,0.48,0.396,0.084,0.37,0.753,0.548,0.087,0.171,0.181,0.01,0.069,0.246,2012
,,,,x,,,,,,x,x,,,,x,,,,,,,,,,,x,x,x,x,x,,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,indiana,0.62,0.758,0.364,18,21.7,11.7,1.131,117.5,0.96,95,0.171,22.5,77.3,65.5,11.8,1.187,1.023,0.164,0.487,0.421,0.066,0.433,0.762,0.534,0.094,0.184,0.193,0.009,0.061,0.257,2012
Loser,n mex state,0.57,0.719,0.75,233,11.8,8.8,1.069,106.6,0.947,95.4,0.122,11.2,77.2,68.4,8.8,1.088,1.023,0.065,0.464,0.431,0.033,0.329,0.664,0.554,0.094,0.201,0.2,-0.001,0.07,0.247,2012
,,x,x,,x,x,x,x,x,,x,x,x,x,x,x,x,,x,x,x,x,x,x,,,x,,x,,,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,colorado,0.567,0.645,0.143,109,8.5,2.7,0.996,102.1,0.955,93.3,0.041,8.8,66.7,64,2.7,1.069,1.003,0.066,0.441,0.414,0.027,0.34,0.688,0.511,0.088,0.186,0.182,-0.004,0.06,0.256,2012
Loser,unlv,0.617,0.75,0.286,99,10.2,9.6,1.061,106.5,0.927,91.5,0.134,15,75.9,66.3,9.6,1.119,0.992,0.127,0.461,0.407,0.054,0.373,0.684,0.519,0.114,0.19,0.203,0.013,0.084,0.243,2012
,,,,,,,,,,,,,,,x,,,,,,,,,x,,,x,,,,,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,baylor,0.637,0.812,0.636,36,18.9,9.8,1.08,113.4,0.938,91.1,0.142,22.3,74.2,64.5,9.7,1.136,0.999,0.137,0.468,0.413,0.055,0.38,0.753,0.529,0.112,0.202,0.212,0.01,0.084,0.253,2012
Loser,s dakota st,0.585,0.781,0.75,226,12,9.8,1.125,110.9,0.981,99.2,0.144,11.7,76.4,66.6,9.8,1.149,1.054,0.095,0.465,0.448,0.017,0.393,0.73,0.512,0.095,0.15,0.185,0.035,0.033,0.239,2012
,,x,x,,x,x,,,x,x,x,,x,,x,,,x,x,x,x,x,,x,x,x,,x,,x,,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,xavier,0.58,0.645,0.692,47,10.9,3.7,1.009,106,0.956,93.4,0.053,12.6,71.3,67.6,3.7,1.071,1.001,0.07,0.455,0.398,0.057,0.352,0.686,0.517,0.088,0.183,0.18,-0.003,0.068,0.265,2012
Loser,notre dame,0.586,0.667,0.727,32,14.6,5,1.04,108.1,0.963,93.9,0.077,14.2,66.5,61.5,5,1.062,0.972,0.09,0.432,0.412,0.02,0.329,0.708,0.498,0.081,0.154,0.165,0.011,0.06,0.215,2012
,,,,,,,,,,x,x,,,x,,,x,,,x,x,x,x,,x,x,,x,,x,,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,lehigh,0.547,0.781,0.286,277,10.5,10.2,1.071,105.9,0.926,96.6,0.145,9.3,75.6,65.4,10.2,1.111,1.016,0.095,0.445,0.417,0.028,0.355,0.774,0.512,0.111,0.162,0.206,0.044,0.052,0.251,2012
Loser,duke,0.657,0.844,0.556,1,17.1,9.4,1.114,114.9,0.98,95.2,0.134,19.7,78.1,68.7,9.4,1.138,1.01,0.128,0.46,0.433,0.027,0.38,0.697,0.519,0.089,0.17,0.182,0.012,0.067,0.26,2012
,,,,,,,x,,,x,,x,,,x,x,,,,,x,x,,x,,x,x,x,x,,x,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,kentucky,0.667,0.969,0.5,51,29.5,18.9,1.141,119.6,0.861,87.1,0.28,32.5,77.2,58.2,19,1.15,0.885,0.265,0.488,0.362,0.126,0.383,0.722,0.552,0.094,0.17,0.174,0.004,0.152,0.213,2012
Loser,iowa state,0.593,0.688,0.538,27,17.5,6.5,1.069,111.1,0.974,94.5,0.095,16.6,73.2,66.7,6.5,1.116,1.021,0.095,0.449,0.436,0.013,0.38,0.679,0.533,0.086,0.183,0.169,-0.014,0.048,0.234,2012
,,x,x,,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,indiana,0.62,0.758,0.364,18,21.7,11.7,1.131,117.5,0.96,95,0.171,22.5,77.3,65.5,11.8,1.187,1.023,0.164,0.487,0.421,0.066,0.433,0.762,0.534,0.094,0.184,0.193,0.009,0.061,0.257,2012
Loser,vcu,0.585,0.824,0.714,128,11.4,8.6,1.024,104.3,0.895,90.8,0.129,13.5,68.4,59.8,8.6,1.026,1.02,0.006,0.41,0.423,-0.013,0.337,0.689,0.489,0.159,0.167,0.262,0.095,0.074,0.272,2012
,,x,,,x,x,x,x,x,,,x,x,x,,x,x,,x,x,x,x,x,x,x,,,,,,x,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,baylor,0.637,0.812,0.636,36,18.9,9.8,1.08,113.4,0.938,91.1,0.142,22.3,74.2,64.5,9.7,1.136,0.999,0.137,0.468,0.413,0.055,0.38,0.753,0.529,0.112,0.202,0.212,0.01,0.084,0.253,2012
Loser,colorado,0.567,0.645,0.143,109,8.5,2.7,0.996,102.1,0.955,93.3,0.041,8.8,66.7,64,2.7,1.069,1.003,0.066,0.441,0.414,0.027,0.34,0.688,0.511,0.088,0.186,0.182,-0.004,0.06,0.256,2012
,,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,,x,x,x,x,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,xavier,0.58,0.645,0.692,47,10.9,3.7,1.009,106,0.956,93.4,0.053,12.6,71.3,67.6,3.7,1.071,1.001,0.07,0.455,0.398,0.057,0.352,0.686,0.517,0.088,0.183,0.18,-0.003,0.068,0.265,2012
Loser,lehigh,0.547,0.781,0.286,277,10.5,10.2,1.071,105.9,0.926,96.6,0.145,9.3,75.6,65.4,10.2,1.111,1.016,0.095,0.445,0.417,0.028,0.355,0.774,0.512,0.111,0.162,0.206,0.044,0.052,0.251,2012
,,x,,x,x,x,,,x,,x,,x,,,,,x,,x,x,x,,,x,,,,,x,,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,kentucky,0.667,0.969,0.5,51,29.5,18.9,1.141,119.6,0.861,87.1,0.28,32.5,77.2,58.2,19,1.15,0.885,0.265,0.488,0.362,0.126,0.383,0.722,0.552,0.094,0.17,0.174,0.004,0.152,0.213,2012
Loser,indiana,0.62,0.758,0.364,18,21.7,11.7,1.131,117.5,0.96,95,0.171,22.5,77.3,65.5,11.8,1.187,1.023,0.164,0.487,0.421,0.066,0.433,0.762,0.534,0.094,0.184,0.193,0.009,0.061,0.257,2012
,,x,x,x,,x,x,x,x,x,x,x,x,,x,x,,x,x,x,x,x,,,x,,x,,,x,x,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,baylor,0.637,0.812,0.636,36,18.9,9.8,1.08,113.4,0.938,91.1,0.142,22.3,74.2,64.5,9.7,1.136,0.999,0.137,0.468,0.413,0.055,0.38,0.753,0.529,0.112,0.202,0.212,0.01,0.084,0.253,2012
Loser,xavier,0.58,0.645,0.692,47,10.9,3.7,1.009,106,0.956,93.4,0.053,12.6,71.3,67.6,3.7,1.071,1.001,0.07,0.455,0.398,0.057,0.352,0.686,0.517,0.088,0.183,0.18,-0.003,0.068,0.265,2012
,,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,x,x,x,x,,x,x,x,x,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,kentucky,0.667,0.969,0.5,51,29.5,18.9,1.141,119.6,0.861,87.1,0.28,32.5,77.2,58.2,19,1.15,0.885,0.265,0.488,0.362,0.126,0.383,0.722,0.552,0.094,0.17,0.174,0.004,0.152,0.213,2012
Loser,baylor,0.637,0.812,0.636,36,18.9,9.8,1.08,113.4,0.938,91.1,0.142,22.3,74.2,64.5,9.7,1.136,0.999,0.137,0.468,0.413,0.055,0.38,0.753,0.529,0.112,0.202,0.212,0.01,0.084,0.253,2012
,,x,x,,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,,x,,,x,x,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,michigan st,0.643,0.781,0.444,3,25.6,13.3,1.08,112.1,0.882,84.2,0.198,27.9,72.5,59.2,13.3,1.117,0.949,0.168,0.476,0.378,0.098,0.358,0.699,0.566,0.111,0.194,0.19,-0.004,0.081,0.265,2012
Loser,liu-brooklyn,0.557,0.758,0.733,237,5.6,4.5,1.067,105.8,1.008,105,0.059,0.8,81.9,77.4,4.5,1.156,1.028,0.128,0.475,0.445,0.03,0.368,0.731,0.517,0.079,0.208,0.178,-0.03,0.049,0.205,2012
,,x,x,,x,x,x,x,x,x,x,x,x,,x,x,,x,x,x,x,x,,,x,x,x,x,x,x,,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,memphis,0.617,0.758,0.429,60,25.2,11.7,1.075,111.4,0.907,89.6,0.168,21.8,75.1,63.3,11.8,1.151,0.961,0.19,0.492,0.385,0.107,0.366,0.713,0.511,0.117,0.181,0.2,0.019,0.102,0.274,2012
Loser,saint louis,0.605,0.8,0.75,101,19.6,12.3,1.063,109.3,0.873,88,0.19,21.3,69.3,56.9,12.4,1.111,0.984,0.127,0.455,0.404,0.051,0.374,0.715,0.513,0.106,0.172,0.229,0.057,0.063,0.26,2012
,,x,,,x,x,,x,x,,,,x,x,,,x,x,x,x,x,x,,,,x,,,,x,,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,new mexico,0.601,0.806,0.5,121,18.5,13,1.069,108.2,0.877,88.7,0.192,19.5,72.7,59.7,13,1.131,0.958,0.173,0.461,0.385,0.076,0.383,0.711,0.546,0.101,0.195,0.205,0.01,0.061,0.261,2012
Loser,lg beach st,0.586,0.733,0.429,149,11.9,9,1.066,108.9,0.936,93.6,0.13,15.3,73.7,64.6,9.1,1.111,1.007,0.104,0.467,0.419,0.048,0.354,0.669,0.521,0.099,0.185,0.209,0.024,0.049,0.23,2012
,,x,x,x,x,x,x,x,,x,x,x,x,,x,x,x,x,x,,x,x,x,x,x,x,,,,x,,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,louisville,0.616,0.735,0.556,17,17.8,7.7,0.992,103.6,0.882,83,0.11,20.6,69.4,61.7,7.7,1.028,0.936,0.092,0.426,0.379,0.047,0.31,0.682,0.512,0.132,0.206,0.222,0.016,0.087,0.257,2012
Loser,davidson,0.571,0.774,0.4,194,11.8,9.5,1.094,109.4,0.96,98.7,0.134,10.7,77.4,67.9,9.5,1.114,1.022,0.092,0.448,0.427,0.021,0.34,0.769,0.544,0.077,0.167,0.171,0.004,0.062,0.282,2012
,,x,,x,x,x,,,,x,x,,x,,x,,,x,,,x,x,,,,x,,x,x,x,x,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,murray st,0.612,0.964,0.2,281,10.8,11.9,1.087,105.9,0.913,90.5,0.174,15.4,74.2,62.4,11.8,1.174,0.99,0.184,0.476,0.421,0.055,0.407,0.728,0.509,0.118,0.203,0.233,0.03,0.079,0.268,2012
Loser,colorado st,0.6,0.645,0.6,58,13.8,2.7,1.07,109.1,1.03,101,0.04,8.1,71,68.4,2.6,1.163,1.086,0.077,0.476,0.436,0.04,0.405,0.769,0.508,0.081,0.184,0.179,-0.005,0.036,0.283,2012
,,x,x,,,,x,x,,x,x,x,x,x,x,x,x,x,x,,x,x,x,,x,x,,x,x,x,x,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
Winner,marquette,0.634,0.781,0.375,22,18.1,9.7,1.056,108.8,0.921,88.6,0.135,20.2,75.9,66.2,9.7,1.099,0.982,0.117,0.459,0.406,0.053,0.337,0.721,0.498,0.123,0.183,0.226,0.043,0.06,0.248,2012
Loser,byu,0.58,0.742,0.333,175,10.2,10.8,1.056,103.6,0.911,90.8,0.145,12.8,78.4,67.6,10.8,1.111,1.015,0.096,0.466,0.418,0.048,0.348,0.709,0.523,0.112,0.172,0.207,0.035,0.073,0.248,2012
,,x,x,x,x,x,,,x,,x,,x,,x,,,x,x,,x,x,,x,,x,,x,x,,,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2012
